"site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","plate","well","date","julian_date","lat","long"
"NR",26,"NR32","26_NR32",2023,"NR26_32_04","TAVU","B. impatiens","worker","impatiens_DNA_17","F11",2020-08-13,225,"49.0896337","-122.7565806"
"NR",26,"NR32","26_NR32",2023,"NR26_32_05","TAVU","B. impatiens","worker","impatiens_DNA_17","H7",2020-08-13,225,"49.0896337","-122.7565806"
"NR",26,"NR32","26_NR32",2023,"NR26_32_06","TAVU","B. impatiens","worker","impatiens_DNA_17","F1",2020-08-13,225,"49.0896337","-122.7565806"
"NR",26,"NR43","26_NR43",2023,"NR26_43_01","TAVU","B. impatiens","worker","impatiens_DNA_17","H10",2020-08-13,225,"49.0834488","-122.776728"
"NR",26,"NR44","26_NR44",2023,"NR26_44_01","RUAR","B. impatiens","worker","impatiens_DNA_17","E3",2020-08-13,225,"49.0872257","-122.7766365"
"NR",26,"NR44","26_NR44",2023,"NR26_44_02","RUAR","B. impatiens","worker","impatiens_DNA_17","C9",2020-08-13,225,"49.0872257","-122.7766365"
"NR",26,"NR44","26_NR44",2023,"NR26_44_03","RUAR","B. impatiens","worker","impatiens_DNA_15","F7",2020-08-13,225,"49.0872257","-122.7766365"
"NR",26,"NR44","26_NR44",2023,"NR26_44_04","RUAR","B. impatiens","worker","impatiens_DNA_17","E4",2020-08-13,225,"49.0872257","-122.7766365"
"NR",26,"NR44","26_NR44",2023,"NR26_44_05","RUAR","B. impatiens","worker","impatiens_DNA_15","F11",2020-08-13,225,"49.0872257","-122.7766365"
"NR",26,"NR44","26_NR44",2023,"NR26_44_06","RUAR","B. impatiens","worker","impatiens_DNA_17","D1",2020-08-13,225,"49.0872257","-122.7766365"
"NR",26,"NR44","26_NR44",2023,"NR26_44_07","RUAR","B. impatiens","worker","impatiens_DNA_17","D12",2020-08-13,225,"49.0872257","-122.7766365"
"NR",27,"NR01","27_NR01",2023,"NR27_01_01","flying","B. impatiens","worker","impatiens_DNA_15","C1",2020-08-18,230,"49.089725","-122.7790482"
"NR",27,"NR01","27_NR01",2023,"NR27_01_02","TAVU","B. impatiens","worker","impatiens_DNA_18","A11",2020-08-18,230,"49.089725","-122.7790482"
"NR",27,"NR01","27_NR01",2023,"NR27_01_03","TAVU","B. impatiens","worker","impatiens_DNA_18","B5",2020-08-18,230,"49.089725","-122.7790482"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_01","VICR","B. impatiens","worker","impatiens_DNA_15","F4",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_02","VICR","B. impatiens","worker","impatiens_DNA_15","A8",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_03","VICR","B. impatiens","worker","impatiens_DNA_15","B6",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_04","VICR","B. impatiens","worker","impatiens_DNA_17","H12",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_05","VICR","B. impatiens","worker","impatiens_DNA_18","D1",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_06","BIFR","B. impatiens","worker","impatiens_DNA_18","D12",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR06A","27_NR06A",2023,"NR27_06A_07","BIFR","B. impatiens","worker","impatiens_DNA_15","B4",2020-08-18,230,"49.0895774","-122.7639943"
"NR",27,"NR07A","27_NR07A",2023,"NR27_07A_01","HYRA","B. impatiens","worker","impatiens_DNA_18","A9",2020-08-18,230,"49.0896758","-122.7593916"
"NR",27,"NR08","27_NR08",2023,"NR27_08_01","TAVU","B. impatiens","worker","impatiens_DNA_15","C7",2020-08-18,230,"49.0824401","-122.7700635"
"NR",27,"NR08","27_NR08",2023,"NR27_08_02","TAVU","B. impatiens","worker","impatiens_DNA_18","A7",2020-08-18,230,"49.0824401","-122.7700635"
"NR",27,"NR08","27_NR08",2023,"NR27_08_03","TAVU","B. impatiens","worker","impatiens_DNA_18","C9",2020-08-18,230,"49.0824401","-122.7700635"
"NR",27,"NR08","27_NR08",2023,"NR27_08_04","TAVU","B. impatiens","worker","impatiens_DNA_15","B2",2020-08-18,230,"49.0824401","-122.7700635"
"NR",27,"NR08","27_NR08",2023,"NR27_08_05","TAVU","B. impatiens","worker","impatiens_DNA_15","C11",2020-08-18,230,"49.0824401","-122.7700635"
"NR",27,"NR09","27_NR09",2023,"NR27_09_01","flying","B. impatiens","worker","impatiens_DNA_15","F2",2020-08-18,230,"49.0843568","-122.76717"
"NR",27,"NR10","27_NR10",2023,"NR27_10_01","LIVU","B. impatiens","worker","impatiens_DNA_18","C7",2020-08-18,230,"49.0822276","-122.7642625"
"NR",27,"NR10","27_NR10",2023,"NR27_10_02","LIVU","B. impatiens","worker","impatiens_DNA_15","E11",2020-08-18,230,"49.0822276","-122.7642625"
"NR",27,"NR10","27_NR10",2023,"NR27_10_03","LIVU","B. impatiens","worker","impatiens_DNA_18","A2",2020-08-18,230,"49.0822276","-122.7642625"
"NR",27,"NR10","27_NR10",2023,"NR27_10_04","LIVU","B. impatiens","worker","impatiens_DNA_18","C3",2020-08-18,230,"49.0822276","-122.7642625"
"NR",27,"NR10","27_NR10",2023,"NR27_10_05","LIVU","B. impatiens","worker","impatiens_DNA_15","C5",2020-08-18,230,"49.0822276","-122.7642625"
"NR",27,"NR12","27_NR12",2023,"NR27_12_01","LIVU","B. impatiens","worker","impatiens_DNA_18","C10",2020-08-18,230,"49.0789431","-122.7640991"
"NR",27,"NR12","27_NR12",2023,"NR27_12_02","LIVU","B. impatiens","worker","impatiens_DNA_18","C11",2020-08-18,230,"49.0789431","-122.7640991"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_01","TRHY","B. impatiens","worker","impatiens_DNA_15","C3",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_02","TRHY","B. impatiens","worker","impatiens_DNA_15","C10",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_03","TRHY","B. impatiens","worker","impatiens_DNA_15","A9",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_04","TRHY","B. impatiens","worker","impatiens_DNA_15","C6",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_05","TRHY","B. impatiens","worker","impatiens_DNA_18","B10",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_06","TRHY","B. impatiens","worker","impatiens_DNA_18","B12",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR14A","27_NR14A",2023,"NR27_14A_07","TRHY","B. impatiens","worker","impatiens_DNA_18","D10",2020-08-18,230,"49.0803908","-122.7595179"
"NR",27,"NR16","27_NR16",2023,"NR27_16_01","TAVU","B. impatiens","worker","impatiens_DNA_18","A5",2020-08-18,230,"49.0850439","-122.7751401"
"NR",27,"NR16","27_NR16",2023,"NR27_16_02","TAVU","B. impatiens","worker","impatiens_DNA_18","C2",2020-08-18,230,"49.0850439","-122.7751401"
"NR",27,"NR16","27_NR16",2023,"NR27_16_03","CIVU","B. impatiens","worker","impatiens_DNA_15","F1",2020-08-18,230,"49.0850439","-122.7751401"
"NR",27,"NR18","27_NR18",2023,"NR27_18_01","SPDO","B. impatiens","worker","impatiens_DNA_15","A1",2020-08-18,230,"49.0867459","-122.7724607"
"NR",27,"NR18","27_NR18",2023,"NR27_18_02","SPDO","B. impatiens","worker","impatiens_DNA_15","A7",2020-08-18,230,"49.0867459","-122.7724607"
"NR",27,"NR18","27_NR18",2023,"NR27_18_03","SPDO","B. impatiens","worker","impatiens_DNA_18","B6",2020-08-18,230,"49.0867459","-122.7724607"
"NR",27,"NR20","27_NR20",2023,"NR27_20_01","TAVU","B. impatiens","worker","impatiens_DNA_18","C12",2020-08-18,230,"49.0864015","-122.779016"
"NR",27,"NR20","27_NR20",2023,"NR27_20_02","TAVU","B. impatiens","worker","impatiens_DNA_15","D12",2020-08-18,230,"49.0864015","-122.779016"
"NR",27,"NR20","27_NR20",2023,"NR27_20_03","TAVU","B. impatiens","worker","impatiens_DNA_15","E6",2020-08-18,230,"49.0864015","-122.779016"
"NR",27,"NR20","27_NR20",2023,"NR27_20_04","TAVU","B. impatiens","worker","impatiens_DNA_15","A12",2020-08-18,230,"49.0864015","-122.779016"
"NR",27,"NR22","27_NR22",2023,"NR27_22_01","HYRA","B. impatiens","worker","impatiens_DNA_18","B2",2020-08-18,230,"49.0896056","-122.7690382"
"NR",27,"NR22","27_NR22",2023,"NR27_22_02","SPDO","B. impatiens","worker","impatiens_DNA_15","C12",2020-08-18,230,"49.0896056","-122.7690382"
"NR",27,"NR22","27_NR22",2023,"NR27_22_03","BIFR","B. impatiens","worker","impatiens_DNA_15","D6",2020-08-18,230,"49.0896056","-122.7690382"
"NR",27,"NR24","27_NR24",2023,"NR27_24_01","CHAN","B. impatiens","worker","impatiens_DNA_15","A11",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_02","CHAN","B. impatiens","worker","impatiens_DNA_15","D3",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_03","TAVU","B. impatiens","worker","impatiens_DNA_15","D8",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_04","TAVU","B. impatiens","worker","impatiens_DNA_15","C9",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_05","TAVU","B. impatiens","worker","impatiens_DNA_15","E8",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_06","TAVU","B. impatiens","worker","impatiens_DNA_15","B8",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_07","TAVU","B. impatiens","worker","impatiens_DNA_15","A4",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR24","27_NR24",2023,"NR27_24_08","TAVU","B. impatiens","worker","impatiens_DNA_15","D4",2020-08-18,230,"49.0746121","-122.7791267"
"NR",27,"NR27","27_NR27",2023,"NR27_27_01","CASI","B. impatiens","worker","impatiens_DNA_15","D10",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_02","CIVU","B. impatiens","worker","impatiens_DNA_18","B9",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_03","TAVU","B. impatiens","worker","impatiens_DNA_18","A4",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_04","TAVU","B. impatiens","worker","impatiens_DNA_18","B3",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_05","TAVU","B. impatiens","worker","impatiens_DNA_15","B9",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_06","TAVU","B. impatiens","worker","impatiens_DNA_18","A3",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_07","TAVU","B. impatiens","worker","impatiens_DNA_18","B8",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_08","TAVU","B. impatiens","worker","impatiens_DNA_18","B4",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_09","TAVU","B. impatiens","worker","impatiens_DNA_15","A6",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_10","TAVU","B. impatiens","worker","impatiens_DNA_15","E9",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_11","TAVU","B. impatiens","worker","impatiens_DNA_15","C4",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_12","TAVU","B. impatiens","worker","impatiens_DNA_18","A8",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_13","TAVU","B. impatiens","worker","impatiens_DNA_15","B3",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_14","TAVU","B. impatiens","worker","impatiens_DNA_15","B1",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_15","TAVU","B. impatiens","worker","impatiens_DNA_15","D5",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_16","TAVU","B. impatiens","worker","impatiens_DNA_15","B12",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_17","TAVU","B. impatiens","worker","impatiens_DNA_17","H11",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR27","27_NR27",2023,"NR27_27_18","TAVU","B. impatiens","worker","impatiens_DNA_15","B10",2020-08-18,230,"49.0746722","-122.7679758"
"NR",27,"NR29","27_NR29",2023,"NR27_29_01","TAVU","B. impatiens","worker","impatiens_DNA_18","A6",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_02","TAVU","B. impatiens","worker","impatiens_DNA_18","A12",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_03","TAVU","B. impatiens","worker","impatiens_DNA_15","E5",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_04","TAVU","B. impatiens","worker","impatiens_DNA_18","C4",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_05","TAVU","B. impatiens","worker","impatiens_DNA_18","B1",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_06","TAVU","B. impatiens","worker","impatiens_DNA_18","B7",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_07","TAVU","B. impatiens","worker","impatiens_DNA_18","B11",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_08","TAVU","B. impatiens","worker","impatiens_DNA_15","D9",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_09","TAVU","B. impatiens","worker","impatiens_DNA_15","A5",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_10","TAVU","B. impatiens","worker","impatiens_DNA_15","A2",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_11","TAVU","B. impatiens","worker","impatiens_DNA_18","C5",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_12","TAVU","B. impatiens","worker","impatiens_DNA_15","C2",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_13","TAVU","B. impatiens","worker","impatiens_DNA_15","B11",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR29","27_NR29",2023,"NR27_29_14","ground","B. impatiens","worker","impatiens_DNA_15","C8",2020-08-18,230,"49.0749252","-122.7620714"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_01","CIVU","B. impatiens","queen","impatiensQueens01","A4",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_02","TAVU","B. impatiens","worker","impatiens_DNA_18","A10",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_03","TAVU","B. impatiens","worker","impatiens_DNA_15","D2",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_04","TAVU","B. impatiens","worker","impatiens_DNA_15","B5",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_05","TAVU","B. impatiens","worker","impatiens_DNA_18","C1",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_06","TAVU","B. impatiens","worker","impatiens_DNA_15","A3",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_07","flying","B. impatiens","worker","impatiens_DNA_18","A1",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR30A","27_NR30A",2023,"NR27_30A_08","flying","B. impatiens","worker","impatiens_DNA_15","E2",2020-08-18,230,"49.0749955","-122.7581554"
"NR",27,"NR43","27_NR43",2023,"NR27_43_01","TAVU","B. impatiens","worker","impatiens_DNA_18","C6",2020-08-18,230,"49.0834488","-122.776728"
"NR",27,"NR43","27_NR43",2023,"NR27_43_02","TAVU","B. impatiens","worker","impatiens_DNA_15","E4",2020-08-18,230,"49.0834488","-122.776728"
"NR",27,"NR43","27_NR43",2023,"NR27_43_03","TAVU","B. impatiens","worker","impatiens_DNA_18","C8",2020-08-18,230,"49.0834488","-122.776728"
"NR",27,"NR44","27_NR44",2023,"NR27_44_01","RUAR","B. impatiens","worker","impatiens_DNA_15","A10",2020-08-18,230,"49.0872257","-122.7766365"
"NR",27,"NR44","27_NR44",2023,"NR27_44_02","RUAR","B. impatiens","worker","impatiens_DNA_15","B7",2020-08-18,230,"49.0872257","-122.7766365"
"NR",27,"NR44","27_NR44",2023,"NR27_44_03","leaf","B. impatiens","worker","impatiens_DNA_15","D1",2020-08-18,230,"49.0872257","-122.7766365"
"PM",11,"PM63","11_PM63",2023,"PM11_63_01","nest searching","B. impatiens","queen","impatiensQueens01","C1",2020-03-28,87,"49.2459944","-122.6670193"
"PM",13,"PM52A","13_PM52A",2023,"PM13_52_01","LAPU","B. impatiens","queen","impatiensQueens01","B6",2020-04-25,115,"49.24595","-122.6502"
"PM",13,"PM52A","13_PM52A",2023,"PM13_52_03","LAPU","B. impatiens","queen","impatiensQueens01","B7",2020-04-25,115,"49.24595","-122.6502"
"PM",14,"PM43","14_PM43",2023,"PM14_43_01","nest searching","B. impatiens","queen","impatiensQueens02","G11",2020-05-03,123,"49.2568767","-122.6492724"
"PM",14,"PM56","14_PM56",2023,"PM14_56_01","nest searching","B. impatiens","queen","impatiensQueens01","G1",2020-05-03,123,"49.2460124","-122.6448772"
"PM",14,"PM57","14_PM57",2023,"PM14_57_01","nest searching","B. impatiens","queen","impatiensQueens01","H8",2020-05-03,123,"49.25332","-122.64428"
"PM",14,"PM57","14_PM57",2023,"PM14_57_02","nest searching","B. impatiens","queen","impatiensQueens01","C8",2020-05-03,123,"49.25332","-122.64428"
"PM",14,"PM62","14_PM62",2023,"PM14_62_01","nest searching","B. impatiens","queen","impatiensQueens01","E5",2020-05-03,123,"49.2485683","-122.6669971"
"PM",14,"PM63","14_PM63",2023,"PM14_63_02","nest searching","B. impatiens","queen","impatiensQueens01","G3",2020-05-03,123,"49.2459944","-122.6670193"
"PM",15,"PM40","15_PM40",2023,"PM15_40_01","nest searching","B. impatiens","queen","impatiensQueens01","D3",2020-05-09,129,"49.2568274","-122.6668088"
"PM",15,"PM40","15_PM40",2023,"PM15_40_02","nest searching","B. impatiens","queen","impatiensQueens01","A3",2020-05-09,129,"49.2568274","-122.6668088"
"PM",15,"PM46","15_PM46",2023,"PM15_46_01","nest searching","B. impatiens","queen","impatiensQueens01","A6",2020-05-09,129,"49.2549194","-122.6483229"
"PM",15,"PM47","15_PM47",2023,"PM15_47_01","TAOF","B. impatiens","queen","impatiensQueens01","D9",2020-05-09,129,"49.2523011","-122.649575"
"PM",15,"PM49","15_PM49",2023,"PM15_49_01","nest searching","B. impatiens","queen","impatiensQueens01","G11",2020-05-09,129,"49.2474187","-122.6406256"
"PM",15,"PM52A","15_PM52A",2023,"PM15_52A_01","nest searching","B. impatiens","queen","impatiensQueens01","F5",2020-05-09,129,"49.24595","-122.6502"
"PM",15,"PM59","15_PM59",2023,"PM15_59_01","nest searching","B. impatiens","queen","impatiensQueens01","H4",2020-05-09,129,"49.2503146","-122.6390887"
"PM",15,"PM65","15_PM65",2023,"PM15_65_01","nest searching","B. impatiens","queen","impatiensQueens01","D11",2020-05-09,129,"49.2547515","-122.6556663"
"PM",15,"PM70","15_PM70",2023,"PM15_70_01","nest searching","B. impatiens","queen","impatiensQueens01","D7",2020-05-09,129,"49.2451356","-122.638063"
"PM",15,"PM70","15_PM70",2023,"PM15_70_02","nest searching","B. impatiens","queen","impatiensQueens01","E8",2020-05-09,129,"49.2451356","-122.638063"
"PM",15,"PM70","15_PM70",2023,"PM15_70_03","nest searching","B. impatiens","queen","impatiensQueens01","G8",2020-05-09,129,"49.2451356","-122.638063"
"PM",15,"PM70","15_PM70",2023,"PM15_70_04","nest searching","B. impatiens","queen","impatiensQueens01","B5",2020-05-09,129,"49.2451356","-122.638063"
"PM",18,"PM53","18_PM53",2023,"PM18_53_01","VACO","B. impatiens","worker","impatiens_DNA_35","G1",2020-06-01,152,"49.24258","-122.65046"
"PM",18,"PM70","18_PM70",2023,"PM18_70_03","LUPO","B. impatiens","worker","impatiens_DNA_35","F1",2020-06-01,152,"49.2451356","-122.638063"
"PM",19,"PM40","19_PM40",2023,"PM19_40_01","RUAR","B. impatiens","worker","impatiens_DNA_35","E11",2020-06-11,162,"49.2568274","-122.6668088"
"PM",19,"PM43","19_PM43",2023,"PM19_43_01","RONU","B. impatiens","worker","impatiens_DNA_37","D5",2020-06-11,162,"49.2568767","-122.6492724"
"PM",19,"PM46","19_PM46",2023,"PM19_46_01","RONU","B. impatiens","worker","impatiens_DNA_35","F2",2020-06-11,162,"49.2549194","-122.6483229"
"PM",19,"PM47","19_PM47",2023,"PM19_47_02","RUAR","B. impatiens","worker","impatiens_DNA_35","F5",2020-06-11,162,"49.2523011","-122.649575"
"PM",19,"PM56","19_PM56",2023,"PM19_56_01","RUAR","B. impatiens","worker","impatiens_DNA_35","F10",2020-06-11,162,"49.2460124","-122.6448772"
"PM",20,"PM47","20_PM47",2023,"PM20_47_02","CHAN","B. impatiens","worker","impatiens_DNA_35","G2",2020-06-26,177,"49.2523011","-122.649575"
"PM",20,"PM57","20_PM57",2023,"PM20_57_01","CRCA","B. impatiens","worker","impatiens_DNA_35","G4",2020-06-26,177,"49.25332","-122.64428"
"PM",20,"PM62","20_PM62",2023,"PM20_62_02","RUAR","B. impatiens","worker","impatiens_DNA_35","F11",2020-06-26,177,"49.2485683","-122.6669971"
"PM",20,"PM65","20_PM65",2023,"PM20_65_13","CHAN","B. impatiens","worker","impatiens_DNA_35","F6",2020-06-26,177,"49.2547515","-122.6556663"
"PM",20,"PM65","20_PM65",2023,"PM20_65_14","CHAN","B. impatiens","worker","impatiens_DNA_35","G5",2020-06-26,177,"49.2547515","-122.6556663"
"PM",20,"PM65","20_PM65",2023,"PM20_65_15","CHAN","B. impatiens","worker","impatiens_DNA_35","F3",2020-06-26,177,"49.2547515","-122.6556663"
"PM",20,"PM67","20_PM67",2023,"PM20_67_01","RUAR","B. impatiens","worker","impatiens_DNA_35","E2",2020-06-26,177,"49.2483307","-122.6559418"
"PM",20,"PM67","20_PM67",2023,"PM20_67_02","CHAN","B. impatiens","worker","impatiens_DNA_35","F8",2020-06-26,177,"49.2483307","-122.6559418"
"PM",21,"PM42","21_PM42",2023,"PM21_42_01","MAMO","B. impatiens","worker","impatiens_DNA_35","E4",2020-07-05,186,"49.2569187","-122.6556556"
"PM",21,"PM43","21_PM43",2023,"PM21_43_01","CHAN","B. impatiens","worker","impatiens_DNA_35","F4",2020-07-05,186,"49.2568767","-122.6492724"
"PM",21,"PM49","21_PM49",2023,"PM21_49_01","SPDO","B. impatiens","worker","impatiens_DNA_35","G3",2020-07-05,186,"49.2474187","-122.6406256"
"PM",21,"PM70","21_PM70",2023,"PM21_70_01","SPDO","B. impatiens","worker","impatiens_DNA_35","F7",2020-07-05,186,"49.2451356","-122.638063"
"PM",22,"PM41","22_PM41",2023,"PM22_41_01","SPDO","B. impatiens","worker","impatiens_DNA_35","E12",2020-07-11,192,"49.2568204","-122.6611721"
"PM",22,"PM52A","22_PM52A",2023,"PM22_52A_01","flying","B. impatiens","worker","impatiens_DNA_35","F9",2020-07-11,192,"49.24595","-122.6502"
"PM",22,"PM53A","22_PM53A",2023,"PM22_53A_03","TRRE","B. impatiens","worker","impatiens_DNA_35","E9",2020-07-11,192,"49.24242","-122.65022"
"PM",22,"PM61","22_PM61",2023,"PM22_61_01","SPDO","B. impatiens","worker","impatiens_DNA_35","D12",2020-07-11,192,"49.2545201","-122.6668191"
"PM",22,"PM62","22_PM62",2023,"PM22_62_01","IMGL","B. impatiens","worker","impatiens_DNA_35","D8",2020-07-11,192,"49.2485683","-122.6669971"
"PM",22,"PM62","22_PM62",2023,"PM22_62_02","IMGL","B. impatiens","worker","impatiens_DNA_35","F12",2020-07-11,192,"49.2485683","-122.6669971"
"PM",22,"PM62","22_PM62",2023,"PM22_62_03","IMGL","B. impatiens","worker","impatiens_DNA_35","E3",2020-07-11,192,"49.2485683","-122.6669971"
"PM",22,"PM62","22_PM62",2023,"PM22_62_04","RUAR","B. impatiens","worker","impatiens_DNA_35","E10",2020-07-11,192,"49.2485683","-122.6669971"
"PM",22,"PM67","22_PM67",2023,"PM22_67_02","CHAN","B. impatiens","worker","impatiens_DNA_35","C1",2020-07-11,192,"49.2483307","-122.6559418"
"PM",22,"PM67","22_PM67",2023,"PM22_67_03","RUAR","B. impatiens","worker","impatiens_DNA_35","D10",2020-07-11,192,"49.2483307","-122.6559418"
"PM",23,"PM47","23_PM47",2023,"PM23_47_01","RUAR","B. impatiens","worker","impatiens_DNA_35","C4",2020-07-21,202,"49.2523011","-122.649575"
"PM",23,"PM53A","23_PM53A",2023,"PM23_53A_01","EPCI","B. impatiens","worker","impatiens_DNA_35","D7",2020-07-21,202,"49.24242","-122.65022"
"PM",23,"PM56","23_PM56",2023,"PM23_56_01","TRRE","B. impatiens","worker","impatiens_DNA_35","B5",2020-07-21,202,"49.2460124","-122.6448772"
"PM",23,"PM61","23_PM61",2023,"PM23_61_01","HYRA","B. impatiens","worker","impatiens_DNA_35","D9",2020-07-21,202,"49.2545201","-122.6668191"
"PM",23,"PM62","23_PM62",2023,"PM23_62_01","RUAR","B. impatiens","worker","impatiens_DNA_35","B10",2020-07-21,202,"49.2485683","-122.6669971"
"PM",23,"PM62","23_PM62",2023,"PM23_62_02","IMGL","B. impatiens","worker","impatiens_DNA_35","D6",2020-07-21,202,"49.2485683","-122.6669971"
"PM",23,"PM62","23_PM62",2023,"PM23_62_03","IMGL","B. impatiens","worker","impatiens_DNA_35","D3",2020-07-21,202,"49.2485683","-122.6669971"
"PM",23,"PM62","23_PM62",2023,"PM23_62_04","IMGL","B. impatiens","worker","impatiens_DNA_35","E7",2020-07-21,202,"49.2485683","-122.6669971"
"PM",23,"PM62","23_PM62",2023,"PM23_62_05","IMGL","B. impatiens","worker","impatiens_DNA_35","D5",2020-07-21,202,"49.2485683","-122.6669971"
"PM",23,"PM62","23_PM62",2023,"PM23_62_06","IMGL","B. impatiens","worker","impatiens_DNA_35","B9",2020-07-21,202,"49.2485683","-122.6669971"
"PM",23,"PM62","23_PM62",2023,"PM23_62_07","IMGL","B. impatiens","worker","impatiens_DNA_35","D1",2020-07-21,202,"49.2485683","-122.6669971"
