"","layer","level","class","id","metric","value","plot_id","percentage_inside"
"3378",1,"class",14,NA,"ca",61.9037968864257,"SD04",97.4346498048645
"3379",1,"class",15,NA,"ca",7.80416827099563,"SD04",97.4346498048645
"3380",1,"class",1,NA,"ca",235.793642492232,"SD06",96.2958000781716
"3381",1,"class",2,NA,"ca",6.35823310087672,"SD06",96.2958000781716
"3382",1,"class",3,NA,"ca",120.518133033528,"SD06",96.2958000781716
"3383",1,"class",4,NA,"ca",0.551870897694774,"SD06",96.2958000781716
"3384",1,"class",5,NA,"ca",44.1929440465168,"SD06",96.2958000781716
"3385",1,"class",6,NA,"ca",0.592743876221349,"SD06",96.2958000781716
"3386",1,"class",7,NA,"ca",54.1183513529728,"SD06",96.2958000781716
"3387",1,"class",8,NA,"ca",15.8095738377347,"SD06",96.2958000781716
"3388",1,"class",9,NA,"ca",77.58034074688,"SD06",96.2958000781716
"3389",1,"class",10,NA,"ca",47.0316452396355,"SD06",96.2958000781716
"3390",1,"class",11,NA,"ca",22.2022961919802,"SD06",96.2958000781716
"3391",1,"class",12,NA,"ca",1.40120625022185,"SD06",96.2958000781716
"3392",1,"class",13,NA,"ca",10.7751282531201,"SD06",96.2958000781716
"3393",1,"class",14,NA,"ca",54.3407963262537,"SD06",96.2958000781716
"3394",1,"class",15,NA,"ca",6.05494189019577,"SD06",96.2958000781716
"3395",1,"class",1,NA,"ca",270.623803922032,"SD08",94.8523877623729
"3396",1,"class",2,NA,"ca",5.38962062862429,"SD08",94.8523877623729
"3397",1,"class",3,NA,"ca",64.1478262326375,"SD08",94.8523877623729
"3398",1,"class",4,NA,"ca",0.481264326822871,"SD08",94.8523877623729
"3399",1,"class",5,NA,"ca",73.8776944678196,"SD08",94.8523877623729
"3400",1,"class",6,NA,"ca",0.635287762675112,"SD08",94.8523877623729
"3401",1,"class",7,NA,"ca",42.310173562921,"SD08",94.8523877623729
"3402",1,"class",8,NA,"ca",17.0829342096302,"SD08",94.8523877623729
"3403",1,"class",9,NA,"ca",69.9561164065046,"SD08",94.8523877623729
"3404",1,"class",10,NA,"ca",45.2741500067858,"SD08",94.8523877623729
"3405",1,"class",11,NA,"ca",15.0728748170172,"SD08",94.8523877623729
"3406",1,"class",12,NA,"ca",1.4168870784616,"SD08",94.8523877623729
"3407",1,"class",13,NA,"ca",18.778305942623,"SD08",94.8523877623729
"3408",1,"class",14,NA,"ca",52.109834336908,"SD08",94.8523877623729
"3409",1,"class",15,NA,"ca",8.56280331373149,"SD08",94.8523877623729
"3410",1,"class",1,NA,"ca",279.090080170125,"SD09",96.977748829032
"3411",1,"class",2,NA,"ca",5.85224790549012,"SD09",96.977748829032
"3412",1,"class",3,NA,"ca",67.2631269533957,"SD09",96.977748829032
"3413",1,"class",4,NA,"ca",0.522779962244522,"SD09",96.977748829032
"3414",1,"class",5,NA,"ca",68.9932021587224,"SD09",96.977748829032
"3415",1,"class",6,NA,"ca",0.637515639911366,"SD09",96.977748829032
"3416",1,"class",7,NA,"ca",43.8466805114524,"SD09",96.977748829032
"3417",1,"class",8,NA,"ca",17.4021204675161,"SD09",96.977748829032
"3418",1,"class",9,NA,"ca",72.8141829940621,"SD09",96.977748829032
"3419",1,"class",10,NA,"ca",48.2072360758945,"SD09",96.977748829032
"3420",1,"class",11,NA,"ca",15.3944603273113,"SD09",96.977748829032
"3421",1,"class",12,NA,"ca",1.48625117933638,"SD09",96.977748829032
"3422",1,"class",13,NA,"ca",18.8832732354849,"SD09",96.977748829032
"3423",1,"class",14,NA,"ca",52.830466935249,"SD09",96.977748829032
"3424",1,"class",15,NA,"ca",8.42771683438743,"SD09",96.977748829032
"3425",1,"class",1,NA,"ca",339.41178431226,"SD10",93.186745521481
"3426",1,"class",2,NA,"ca",4.50052623618877,"SD10",93.186745521481
"3427",1,"class",3,NA,"ca",44.2206639805909,"SD10",93.186745521481
"3428",1,"class",4,NA,"ca",0.561896345257896,"SD10",93.186745521481
"3429",1,"class",5,NA,"ca",21.6921551486721,"SD10",93.186745521481
"3430",1,"class",6,NA,"ca",0.563010283876021,"SD10",93.186745521481
"3431",1,"class",7,NA,"ca",7.52379848957218,"SD10",93.186745521481
"3432",1,"class",8,NA,"ca",16.6572382823345,"SD10",93.186745521481
"3433",1,"class",9,NA,"ca",85.6424714955575,"SD10",93.186745521481
"3434",1,"class",10,NA,"ca",30.1409511292179,"SD10",93.186745521481
"3435",1,"class",11,NA,"ca",17.6114980839304,"SD10",93.186745521481
"3436",1,"class",12,NA,"ca",1.3525357013684,"SD10",93.186745521481
"3437",1,"class",13,NA,"ca",14.7618717235954,"SD10",93.186745521481
"3438",1,"class",14,NA,"ca",78.6564482957815,"SD10",93.186745521481
"3439",1,"class",15,NA,"ca",9.81037172223813,"SD10",93.186745521481
"3440",1,"class",1,NA,"ca",333.555723309196,"SD12",95.7100872800811
"3441",1,"class",2,NA,"ca",4.81654205339218,"SD12",95.7100872800811
"3442",1,"class",3,NA,"ca",48.0653374334626,"SD12",95.7100872800811
"3443",1,"class",4,NA,"ca",0.55054274011163,"SD12",95.7100872800811
"3444",1,"class",5,NA,"ca",36.4742919863591,"SD12",95.7100872800811
"3445",1,"class",6,NA,"ca",0.590087561055057,"SD12",95.7100872800811
"3446",1,"class",7,NA,"ca",38.6214086727944,"SD12",95.7100872800811
"3447",1,"class",8,NA,"ca",17.240685055474,"SD12",95.7100872800811
"3448",1,"class",9,NA,"ca",68.9664247880944,"SD12",95.7100872800811
"3449",1,"class",10,NA,"ca",31.8895348531228,"SD12",95.7100872800811
"3450",1,"class",11,NA,"ca",14.1422219453671,"SD12",95.7100872800811
"3451",1,"class",12,NA,"ca",1.46045921594749,"SD12",95.7100872800811
"3452",1,"class",13,NA,"ca",11.8905235602071,"SD12",95.7100872800811
"3453",1,"class",14,NA,"ca",73.2344377596461,"SD12",95.7100872800811
"3454",1,"class",15,NA,"ca",9.99867019249429,"SD12",95.7100872800811
"3455",1,"class",1,NA,"ca",336.782674954524,"SD12A",95.1233420497725
"3456",1,"class",2,NA,"ca",4.49932660998467,"SD12A",95.1233420497725
"3457",1,"class",3,NA,"ca",49.4233142965426,"SD12A",95.1233420497725
"3458",1,"class",4,NA,"ca",0.555212713549153,"SD12A",95.1233420497725
"3459",1,"class",5,NA,"ca",33.2115657738718,"SD12A",95.1233420497725
"3460",1,"class",6,NA,"ca",0.5967283489708,"SD12A",95.1233420497725
"3461",1,"class",7,NA,"ca",34.6546732536524,"SD12A",95.1233420497725
"3462",1,"class",8,NA,"ca",16.6929700057007,"SD12A",95.1233420497725
"3463",1,"class",9,NA,"ca",68.0064239182359,"SD12A",95.1233420497725
"3464",1,"class",10,NA,"ca",30.4791171874049,"SD12A",95.1233420497725
"3465",1,"class",11,NA,"ca",16.4755377562013,"SD12A",95.1233420497725
"3466",1,"class",12,NA,"ca",1.47087025764765,"SD12A",95.1233420497725
"3467",1,"class",13,NA,"ca",12.0174697188803,"SD12A",95.1233420497725
"3468",1,"class",14,NA,"ca",72.8977283904214,"SD12A",95.1233420497725
"3469",1,"class",15,NA,"ca",9.46933512992003,"SD12A",95.1233420497725
"3470",1,"class",1,NA,"ca",327.593109792925,"SD13",96.7873275239121
"3471",1,"class",2,NA,"ca",4.72104323878449,"SD13",96.7873275239121
"3472",1,"class",3,NA,"ca",59.9012351575886,"SD13",96.7873275239121
"3473",1,"class",4,NA,"ca",0.556026745616244,"SD13",96.7873275239121
"3474",1,"class",5,NA,"ca",33.3135340012232,"SD13",96.7873275239121
"3475",1,"class",6,NA,"ca",0.590216092434071,"SD13",96.7873275239121
"3476",1,"class",7,NA,"ca",43.9987759766194,"SD13",96.7873275239121
"3477",1,"class",8,NA,"ca",17.0364058504271,"SD13",96.7873275239121
"3478",1,"class",9,NA,"ca",70.0952302023917,"SD13",96.7873275239121
"3479",1,"class",10,NA,"ca",33.2537669099816,"SD13",96.7873275239121
"3480",1,"class",11,NA,"ca",17.1777903673429,"SD13",96.7873275239121
"3481",1,"class",12,NA,"ca",1.44469270012172,"SD13",96.7873275239121
"3482",1,"class",13,NA,"ca",11.9201714649664,"SD13",96.7873275239121
"3483",1,"class",14,NA,"ca",68.5485264311256,"SD13",96.7873275239121
"3484",1,"class",15,NA,"ca",9.35284285673999,"SD13",96.7873275239121
"3485",1,"class",1,NA,"ca",319.534192328724,"SD14",97.3848016845889
"3486",1,"class",2,NA,"ca",4.9514571575643,"SD14",97.3848016845889
"3487",1,"class",3,NA,"ca",64.4653844263898,"SD14",97.3848016845889
"3488",1,"class",4,NA,"ca",0.567551725934536,"SD14",97.3848016845889
"3489",1,"class",5,NA,"ca",33.3122486874332,"SD14",97.3848016845889
"3490",1,"class",6,NA,"ca",0.601398322408325,"SD14",97.3848016845889
"3491",1,"class",7,NA,"ca",48.236626917896,"SD14",97.3848016845889
"3492",1,"class",8,NA,"ca",17.2827148164118,"SD14",97.3848016845889
"3493",1,"class",9,NA,"ca",70.2744029447381,"SD14",97.3848016845889
"3494",1,"class",10,NA,"ca",34.9294304981923,"SD14",97.3848016845889
"3495",1,"class",11,NA,"ca",17.7450850305195,"SD14",97.3848016845889
"3496",1,"class",12,NA,"ca",1.49254921690809,"SD14",97.3848016845889
"3497",1,"class",13,NA,"ca",12.5070028977531,"SD14",97.3848016845889
"3498",1,"class",14,NA,"ca",68.6648473291339,"SD14",97.3848016845889
"3499",1,"class",15,NA,"ca",9.54251232837226,"SD14",97.3848016845889
"3500",1,"class",1,NA,"ca",320.358763968893,"SD15",96.852454007558
"3501",1,"class",2,NA,"ca",4.86508407086662,"SD15",96.852454007558
"3502",1,"class",3,NA,"ca",66.078067638883,"SD15",96.852454007558
"3503",1,"class",4,NA,"ca",0.583918054862366,"SD15",96.852454007558
"3504",1,"class",5,NA,"ca",30.9451719677111,"SD15",96.852454007558
"3505",1,"class",6,NA,"ca",0.595057441043613,"SD15",96.852454007558
"3506",1,"class",7,NA,"ca",45.763897404624,"SD15",96.852454007558
"3507",1,"class",8,NA,"ca",17.1465143984494,"SD15",96.852454007558
"3508",1,"class",9,NA,"ca",69.2024512437578,"SD15",96.852454007558
"3509",1,"class",10,NA,"ca",33.0862476793328,"SD15",96.852454007558
"3510",1,"class",11,NA,"ca",17.3597051124413,"SD15",96.852454007558
"3511",1,"class",12,NA,"ca",1.47643995073828,"SD15",96.852454007558
"3512",1,"class",13,NA,"ca",13.5805398190743,"SD15",96.852454007558
"3513",1,"class",14,NA,"ca",69.8372677247098,"SD15",96.852454007558
"3514",1,"class",15,NA,"ca",9.19307835262511,"SD15",96.852454007558
"3515",1,"class",1,NA,"ca",302.867271349167,"SD16",95.457134909364
"3516",1,"class",2,NA,"ca",5.45063018986312,"SD16",95.457134909364
"3517",1,"class",3,NA,"ca",50.9474822326879,"SD16",95.457134909364
"3518",1,"class",4,NA,"ca",0.495274247135439,"SD16",95.457134909364
"3519",1,"class",5,NA,"ca",62.8245528418913,"SD16",95.457134909364
"3520",1,"class",6,NA,"ca",0.605982608259831,"SD16",95.457134909364
"3521",1,"class",7,NA,"ca",42.5032705379937,"SD16",95.457134909364
"3522",1,"class",8,NA,"ca",18.6280527605551,"SD16",95.457134909364
"3523",1,"class",9,NA,"ca",67.5007814731928,"SD16",95.457134909364
"3524",1,"class",10,NA,"ca",38.6264213965757,"SD16",95.457134909364
"3525",1,"class",11,NA,"ca",17.0068436332537,"SD16",95.457134909364
"3526",1,"class",12,NA,"ca",1.33938265691593,"SD16",95.457134909364
"3527",1,"class",13,NA,"ca",11.7971240914565,"SD16",95.457134909364
"3528",1,"class",14,NA,"ca",60.0976739485151,"SD16",95.457134909364
"3529",1,"class",15,NA,"ca",8.99599690480298,"SD16",95.457134909364
"3530",1,"class",1,NA,"ca",305.379545683384,"SD18",96.6241774974064
"3531",1,"class",2,NA,"ca",5.94350518459034,"SD18",96.6241774974064
"3532",1,"class",3,NA,"ca",55.92057550572,"SD18",96.6241774974064
"3533",1,"class",4,NA,"ca",0.517210269153898,"SD18",96.6241774974064
"3534",1,"class",5,NA,"ca",52.5700195175729,"SD18",96.6241774974064
"3535",1,"class",6,NA,"ca",0.582504209693208,"SD18",96.6241774974064
"3536",1,"class",7,NA,"ca",46.3009871937321,"SD18",96.6241774974064
"3537",1,"class",8,NA,"ca",18.1649970457595,"SD18",96.6241774974064
"3538",1,"class",9,NA,"ca",68.2358095859836,"SD18",96.6241774974064
"3539",1,"class",10,NA,"ca",40.1011904393871,"SD18",96.6241774974064
"3540",1,"class",11,NA,"ca",21.0345457698417,"SD18",96.6241774974064
"3541",1,"class",12,NA,"ca",1.33749753002372,"SD18",96.6241774974064
"3542",1,"class",13,NA,"ca",11.854577617876,"SD18",96.6241774974064
"3543",1,"class",14,NA,"ca",61.4211187144337,"SD18",96.6241774974064
"3544",1,"class",15,NA,"ca",9.09063884355064,"SD18",96.6241774974064
"3545",1,"class",1,NA,"ca",299.766280455276,"SD18A",97.0753724875408
"3546",1,"class",2,NA,"ca",6.6432728557377,"SD18A",97.0753724875408
"3547",1,"class",3,NA,"ca",61.7582565215887,"SD18A",97.0753724875408
"3548",1,"class",4,NA,"ca",0.520080803285222,"SD18A",97.0753724875408
"3549",1,"class",5,NA,"ca",48.5187532948326,"SD18A",97.0753724875408
"3550",1,"class",6,NA,"ca",0.572178855579054,"SD18A",97.0753724875408
"3551",1,"class",7,NA,"ca",48.1987101610867,"SD18A",97.0753724875408
"3552",1,"class",8,NA,"ca",18.1294795413586,"SD18A",97.0753724875408
"3553",1,"class",9,NA,"ca",69.5928867294108,"SD18A",97.0753724875408
"3554",1,"class",10,NA,"ca",41.9646383723378,"SD18A",97.0753724875408
"3555",1,"class",11,NA,"ca",21.4932742615441,"SD18A",97.0753724875408
"3556",1,"class",12,NA,"ca",1.36089024100435,"SD18A",97.0753724875408
"3557",1,"class",13,NA,"ca",11.8740715436933,"SD18A",97.0753724875408
"3558",1,"class",14,NA,"ca",62.5910541700159,"SD18A",97.0753724875408
"3559",1,"class",15,NA,"ca",9.04839486364795,"SD18A",97.0753724875408
"3560",1,"class",1,NA,"ca",277.695000582301,"SD19",96.8727474671137
"3561",1,"class",2,NA,"ca",6.10031346698784,"SD19",96.8727474671137
"3562",1,"class",3,NA,"ca",64.3269561311905,"SD19",96.8727474671137
"3563",1,"class",4,NA,"ca",0.497459280578684,"SD19",96.8727474671137
"3564",1,"class",5,NA,"ca",66.7759073393446,"SD19",96.8727474671137
"3565",1,"class",6,NA,"ca",0.643727989897056,"SD19",96.8727474671137
"3566",1,"class",7,NA,"ca",45.8024139745349,"SD19",96.8727474671137
"3567",1,"class",8,NA,"ca",17.8596493330141,"SD19",96.8727474671137
"3568",1,"class",9,NA,"ca",71.8820305896562,"SD19",96.8727474671137
"3569",1,"class",10,NA,"ca",45.7904177124936,"SD19",96.8727474671137
"3570",1,"class",11,NA,"ca",19.1441062472979,"SD19",96.8727474671137
"3571",1,"class",12,NA,"ca",1.51984071305212,"SD19",96.8727474671137
"3572",1,"class",13,NA,"ca",18.5787395548066,"SD19",96.8727474671137
"3573",1,"class",14,NA,"ca",55.3740600821504,"SD19",96.8727474671137
"3574",1,"class",15,NA,"ca",8.73876277160218,"SD19",96.8727474671137
"3575",1,"class",1,NA,"ca",291.313842752322,"SD22",94.7705088105574
"3576",1,"class",2,NA,"ca",3.6457925657431,"SD22",94.7705088105574
"3577",1,"class",3,NA,"ca",76.4035074406243,"SD22",94.7705088105574
"3578",1,"class",4,NA,"ca",0.477622604417463,"SD22",94.7705088105574
"3579",1,"class",5,NA,"ca",72.7947747558304,"SD22",94.7705088105574
"3580",1,"class",6,NA,"ca",0.608124797910071,"SD22",94.7705088105574
"3581",1,"class",7,NA,"ca",41.5283600281695,"SD22",94.7705088105574
"3582",1,"class",8,NA,"ca",13.3062967000505,"SD22",94.7705088105574
"3583",1,"class",9,NA,"ca",65.5129151653562,"SD22",94.7705088105574
"3584",1,"class",10,NA,"ca",43.0841038397597,"SD22",94.7705088105574
"3585",1,"class",11,NA,"ca",12.2263332097786,"SD22",94.7705088105574
"3586",1,"class",12,NA,"ca",1.23899964990569,"SD22",94.7705088105574
"3587",1,"class",13,NA,"ca",17.6455160555762,"SD22",94.7705088105574
"3588",1,"class",14,NA,"ca",36.3504305807819,"SD22",94.7705088105574
"3589",1,"class",15,NA,"ca",7.89461151802869,"SD22",94.7705088105574
"3590",1,"class",1,NA,"ca",300.571443857215,"SD24",97.5096561736813
"3591",1,"class",2,NA,"ca",4.51256534202317,"SD24",97.5096561736813
"3592",1,"class",3,NA,"ca",67.388830642072,"SD24",97.5096561736813
"3593",1,"class",4,NA,"ca",0.48897620956374,"SD24",97.5096561736813
"3594",1,"class",5,NA,"ca",68.335721311271,"SD24",97.5096561736813
"3595",1,"class",6,NA,"ca",0.605468482743781,"SD24",97.5096561736813
"3596",1,"class",7,NA,"ca",44.3283304324125,"SD24",97.5096561736813
"3597",1,"class",8,NA,"ca",14.9662366162284,"SD24",97.5096561736813
"3598",1,"class",9,NA,"ca",71.4586910709766,"SD24",97.5096561736813
"3599",1,"class",10,NA,"ca",48.0990983423506,"SD24",97.5096561736813
"3600",1,"class",11,NA,"ca",13.4768149962097,"SD24",97.5096561736813
"3601",1,"class",12,NA,"ca",1.3720724709786,"SD24",97.5096561736813
"3602",1,"class",13,NA,"ca",17.7263622929764,"SD24",97.5096561736813
"3603",1,"class",14,NA,"ca",43.8225594559908,"SD24",97.5096561736813
"3604",1,"class",15,NA,"ca",7.86689158395468,"SD24",97.5096561736813
"3605",1,"class",1,NA,"ca",236.860924219777,"SD25",94.1104339195217
"3606",1,"class",2,NA,"ca",6.64477238849287,"SD25",94.1104339195217
"3607",1,"class",3,NA,"ca",132.689069218953,"SD25",94.1104339195217
"3608",1,"class",4,NA,"ca",0.558725904575548,"SD25",94.1104339195217
"3609",1,"class",5,NA,"ca",32.077062135105,"SD25",94.1104339195217
"3610",1,"class",6,NA,"ca",0.599984477239167,"SD25",94.1104339195217
"3611",1,"class",7,NA,"ca",53.4331505714477,"SD25",94.1104339195217
"3612",1,"class",8,NA,"ca",15.9794923207919,"SD25",94.1104339195217
"3613",1,"class",9,NA,"ca",66.4547502669815,"SD25",94.1104339195217
"3614",1,"class",10,NA,"ca",44.7985839044331,"SD25",94.1104339195217
"3615",1,"class",11,NA,"ca",22.6319765920256,"SD25",94.1104339195217
"3616",1,"class",12,NA,"ca",1.29692445804819,"SD25",94.1104339195217
"3617",1,"class",13,NA,"ca",8.81716691280106,"SD25",94.1104339195217
"3618",1,"class",14,NA,"ca",53.0831167825985,"SD25",94.1104339195217
"3619",1,"class",15,NA,"ca",5.404273205832,"SD25",94.1104339195217
"3620",1,"class",1,NA,"ca",247.615401764666,"SD26",94.6017904910289
"3621",1,"class",2,NA,"ca",7.23614526333799,"SD26",94.6017904910289
"3622",1,"class",3,NA,"ca",132.731527417819,"SD26",94.6017904910289
"3623",1,"class",4,NA,"ca",0.57372123212722,"SD26",94.6017904910289
"3624",1,"class",5,NA,"ca",28.2855578293522,"SD26",94.6017904910289
"3625",1,"class",6,NA,"ca",0.603497668265553,"SD26",94.6017904910289
"3626",1,"class",7,NA,"ca",53.1808434744419,"SD26",94.6017904910289
"3627",1,"class",8,NA,"ca",14.6003077801743,"SD26",94.6017904910289
"3628",1,"class",9,NA,"ca",65.153627117218,"SD26",94.6017904910289
"3629",1,"class",10,NA,"ca",42.9669689096846,"SD26",94.6017904910289
"3630",1,"class",11,NA,"ca",21.5527842900275,"SD26",94.6017904910289
"3631",1,"class",12,NA,"ca",1.27961556567424,"SD26",94.6017904910289
"3632",1,"class",13,NA,"ca",9.35459945225312,"SD26",94.6017904910289
"3633",1,"class",14,NA,"ca",53.628646798928,"SD26",94.6017904910289
"3634",1,"class",15,NA,"ca",5.69561099826454,"SD26",94.6017904910289
"3635",1,"class",1,NA,"ca",252.227835988183,"SD26A",94.0825855627156
"3636",1,"class",2,NA,"ca",7.25546781398315,"SD26A",94.0825855627156
"3637",1,"class",3,NA,"ca",135.494523628699,"SD26A",94.0825855627156
"3638",1,"class",4,NA,"ca",0.578048455220704,"SD26A",94.0825855627156
"3639",1,"class",5,NA,"ca",25.3046580872505,"SD26A",94.0825855627156
"3640",1,"class",6,NA,"ca",0.603369136886539,"SD26A",94.0825855627156
"3641",1,"class",7,NA,"ca",52.6883540738517,"SD26A",94.0825855627156
"3642",1,"class",8,NA,"ca",14.1844230814767,"SD26A",94.0825855627156
"3643",1,"class",9,NA,"ca",59.7070670876904,"SD26A",94.0825855627156
"3644",1,"class",10,NA,"ca",42.6421272711222,"SD26A",94.0825855627156
"3645",1,"class",11,NA,"ca",21.5472574407299,"SD26A",94.0825855627156
"3646",1,"class",12,NA,"ca",1.2623495170933,"SD26A",94.0825855627156
"3647",1,"class",13,NA,"ca",9.59263956618776,"SD26A",94.0825855627156
"3648",1,"class",14,NA,"ca",52.2826661978893,"SD26A",94.0825855627156
"3649",1,"class",15,NA,"ca",5.31969955844047,"SD26A",94.0825855627156
"3650",1,"class",1,NA,"ca",293.896937876376,"SD27",95.9165736216991
"3651",1,"class",2,NA,"ca",8.01196066706889,"SD27",95.9165736216991
"3652",1,"class",3,NA,"ca",145.820734618716,"SD27",95.9165736216991
"3653",1,"class",4,NA,"ca",0.635630513019155,"SD27",95.9165736216991
"3654",1,"class",5,NA,"ca",14.8302504172312,"SD27",95.9165736216991
"3655",1,"class",6,NA,"ca",0.592829563807364,"SD27",95.9165736216991
"3656",1,"class",7,NA,"ca",39.1415751636657,"SD27",95.9165736216991
"3657",1,"class",8,NA,"ca",14.7709546077125,"SD27",95.9165736216991
"3658",1,"class",9,NA,"ca",43.7339584920567,"SD27",95.9165736216991
"3659",1,"class",10,NA,"ca",39.5878361116036,"SD27",95.9165736216991
"3660",1,"class",11,NA,"ca",19.7009898687744,"SD27",95.9165736216991
"3661",1,"class",12,NA,"ca",1.22280469614989,"SD27",95.9165736216991
"3662",1,"class",13,NA,"ca",10.9475316761715,"SD27",95.9165736216991
"3663",1,"class",14,NA,"ca",55.5880648282097,"SD27",95.9165736216991
"3664",1,"class",15,NA,"ca",5.13752775058411,"SD27",95.9165736216991
"3665",1,"class",1,NA,"ca",269.803645192541,"SD28",97.2801931809921
"3666",1,"class",2,NA,"ca",7.45306338732127,"SD28",97.2801931809921
"3667",1,"class",3,NA,"ca",139.166279533003,"SD28",97.2801931809921
"3668",1,"class",4,NA,"ca",0.622905906496726,"SD28",97.2801931809921
"3669",1,"class",5,NA,"ca",22.4695557727442,"SD28",97.2801931809921
"3670",1,"class",6,NA,"ca",0.605425638950769,"SD28",97.2801931809921
"3671",1,"class",7,NA,"ca",46.9055988006154,"SD28",97.2801931809921
"3672",1,"class",8,NA,"ca",15.9602983015255,"SD28",97.2801931809921
"3673",1,"class",9,NA,"ca",59.3879665173906,"SD28",97.2801931809921
"3674",1,"class",10,NA,"ca",40.6910637814768,"SD28",97.2801931809921
"3675",1,"class",11,NA,"ca",21.0702774932075,"SD28",97.2801931809921
"3676",1,"class",12,NA,"ca",1.32254504626504,"SD28",97.2801931809921
"3677",1,"class",13,NA,"ca",11.1027118944348,"SD28",97.2801931809921
"3678",1,"class",14,NA,"ca",60.3967664674816,"SD28",97.2801931809921
"3679",1,"class",15,NA,"ca",6.72750375278505,"SD28",97.2801931809921
"3680",1,"class",1,NA,"ca",277.750783200795,"SD29",93.4273394764181
"3681",1,"class",2,NA,"ca",7.93565587172735,"SD29",93.4273394764181
"3682",1,"class",3,NA,"ca",141.803914805551,"SD29",93.4273394764181
"3683",1,"class",4,NA,"ca",0.6208494044325,"SD29",93.4273394764181
"3684",1,"class",5,NA,"ca",15.1483655802918,"SD29",93.4273394764181
"3685",1,"class",6,NA,"ca",0.600798509306256,"SD29",93.4273394764181
"3686",1,"class",7,NA,"ca",42.3461623490454,"SD29",93.4273394764181
"3687",1,"class",8,NA,"ca",14.4899421693941,"SD29",93.4273394764181
"3688",1,"class",9,NA,"ca",45.9936258227157,"SD29",93.4273394764181
"3689",1,"class",10,NA,"ca",40.0455363522738,"SD29",93.4273394764181
"3690",1,"class",11,NA,"ca",19.9319179130703,"SD29",93.4273394764181
"3691",1,"class",12,NA,"ca",1.19936914137626,"SD29",93.4273394764181
"3692",1,"class",13,NA,"ca",10.8786817008128,"SD29",93.4273394764181
"3693",1,"class",14,NA,"ca",52.4401171371823,"SD29",93.4273394764181
"3694",1,"class",15,NA,"ca",4.72160020809355,"SD29",93.4273394764181
"3695",1,"class",1,NA,"ca",250.164093322937,"SD30",93.1690831668005
"3696",1,"class",2,NA,"ca",7.04956054480215,"SD30",93.1690831668005
"3697",1,"class",3,NA,"ca",142.431362154106,"SD30",93.1690831668005
"3698",1,"class",4,NA,"ca",0.577105891774603,"SD30",93.1690831668005
"3699",1,"class",5,NA,"ca",19.5234451905625,"SD30",93.1690831668005
"3700",1,"class",6,NA,"ca",0.581176052110059,"SD30",93.1690831668005
"3701",1,"class",7,NA,"ca",50.472173193093,"SD30",93.1690831668005
"3702",1,"class",8,NA,"ca",15.2732552369007,"SD30",93.1690831668005
"3703",1,"class",9,NA,"ca",58.029004247072,"SD30",93.1690831668005
"3704",1,"class",10,NA,"ca",42.5682217281893,"SD30",93.1690831668005
"3705",1,"class",11,NA,"ca",21.707621757947,"SD30",93.1690831668005
"3706",1,"class",12,NA,"ca",1.21890591098645,"SD30",93.1690831668005
"3707",1,"class",13,NA,"ca",8.2299927296703,"SD30",93.1690831668005
"3708",1,"class",14,NA,"ca",51.6444222134973,"SD30",93.1690831668005
"3709",1,"class",15,NA,"ca",4.53244486197738,"SD30",93.1690831668005
"3710",1,"class",1,NA,"ca",266.42622614618,"SD31",97.6390183310316
"3711",1,"class",2,NA,"ca",6.6699216949866,"SD31",97.6390183310316
"3712",1,"class",3,NA,"ca",80.9824806618049,"SD31",97.6390183310316
"3713",1,"class",4,NA,"ca",0.538546478070283,"SD31",97.6390183310316
"3714",1,"class",5,NA,"ca",62.7036905018248,"SD31",97.6390183310316
"3715",1,"class",6,NA,"ca",0.638158296806433,"SD31",97.6390183310316
"3716",1,"class",7,NA,"ca",47.0107803124422,"SD31",97.6390183310316
"3717",1,"class",8,NA,"ca",16.527592964702,"SD31",97.6390183310316
"3718",1,"class",9,NA,"ca",75.08738896331,"SD31",97.6390183310316
"3719",1,"class",10,NA,"ca",47.6547225213043,"SD31",97.6390183310316
"3720",1,"class",11,NA,"ca",18.3909552100666,"SD31",97.6390183310316
"3721",1,"class",12,NA,"ca",1.51217167410427,"SD31",97.6390183310316
"3722",1,"class",13,NA,"ca",18.5085614218648,"SD31",97.6390183310316
"3723",1,"class",14,NA,"ca",55.7963713497986,"SD31",97.6390183310316
"3724",1,"class",15,NA,"ca",8.25805541408837,"SD31",97.6390183310316
"3725",1,"class",1,NA,"ca",275.166317075367,"SD31A",97.5259055747785
"3726",1,"class",2,NA,"ca",6.47206905889051,"SD31A",97.5259055747785
"3727",1,"class",3,NA,"ca",74.7793420916061,"SD31A",97.5259055747785
"3728",1,"class",4,NA,"ca",0.525050683273776,"SD31A",97.5259055747785
"3729",1,"class",5,NA,"ca",65.4903364864432,"SD31A",97.5259055747785
"3730",1,"class",6,NA,"ca",0.632288697164781,"SD31A",97.5259055747785
"3731",1,"class",7,NA,"ca",45.0804532186115,"SD31A",97.5259055747785
"3732",1,"class",8,NA,"ca",16.4322655252665,"SD31A",97.5259055747785
"3733",1,"class",9,NA,"ca",74.1881405919329,"SD31A",97.5259055747785
"3734",1,"class",10,NA,"ca",47.7020649125749,"SD31A",97.5259055747785
"3735",1,"class",11,NA,"ca",16.8456224401768,"SD31A",97.5259055747785
"3736",1,"class",12,NA,"ca",1.51559917754466,"SD31A",97.5259055747785
