"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"1718","1180",1,"SD25_41A_02","*1180","#1180"
"1719","1181",1,"SD26_03_01","*1181","#1181"
"1720","1181",1,"SD27_03_01","*1181","#1181"
"1721","1181",1,"SD27_40_07","*1181","#1181"
"1722","1182",1,"SD26_03_02","*1182","#1182"
"1723","1183",1,"SD26_06_01","*1183","#1183"
"1724","1183",1,"SD26_31A_11","*1183","#1183"
"1725","1184",1,"SD26_12A_01","*1184","#1184"
"1726","1185",1,"SD26_15_01","*1185","#1185"
"1727","1186",1,"SD26_16_01","*1186","#1186"
"1728","1187",1,"SD26_16_02","*1187","#1187"
"1729","1188",1,"SD26_16_04","*1188","#1188"
"1730","1188",1,"SD26_26_01","*1188","#1188"
"1731","1189",1,"SD26_22_01","*1189","#1189"
"1732","1190",1,"SD26_22_02","*1190","#1190"
"1733","1191",1,"SD26_22_04","*1191","#1191"
"1734","1192",1,"SD26_22_05","*1192","#1192"
"1735","1193",1,"SD26_22_06","*1193","#1193"
"1736","1194",1,"SD26_22_07","*1194","#1194"
"1737","1195",1,"SD26_24_01","*1195","#1195"
"1738","1196",1,"SD26_26_02","*1196","#1196"
"1739","1197",1,"SD26_26_04","*1197","#1197"
"1740","1198",1,"SD26_28_01","*1198","#1198"
"1741","1199",1,"SD26_31A_01","*1199","#1199"
"1742","1200",1,"SD26_31A_04","*1200","#1200"
"1743","1201",1,"SD26_31A_06","*1201","#1201"
"1744","1202",1,"SD26_31A_07","*1202","#1202"
"1745","1202",1,"SD26_31A_20","*1202","#1202"
"1746","1203",1,"SD26_31A_08","*1203","#1203"
"1747","1203",1,"SD27_12A_02","*1203","#1203"
"1748","1204",1,"SD26_31A_09","*1204","#1204"
"1749","1204",1,"SD26_31A_21","*1204","#1204"
"1750","1205",1,"SD26_31A_10","*1205","#1205"
"1751","1206",1,"SD26_31A_13","*1206","#1206"
"1752","1207",1,"SD26_31A_14","*1207","#1207"
"1753","1208",1,"SD26_31A_16","*1208","#1208"
"1754","1209",1,"SD26_31A_17","*1209","#1209"
"1755","1210",1,"SD26_31A_18","*1210","#1210"
"1756","1211",1,"SD26_31A_19","*1211","#1211"
"1757","1212",1,"SD26_31A_22","*1212","#1212"
"1758","1213",1,"SD26_31A_23","*1213","#1213"
"1759","1214",1,"SD26_31A_24","*1214","#1214"
"1760","1215",1,"SD26_33A_02","*1215","#1215"
"1761","1215",1,"SD27_18A_01","*1215","#1215"
"1762","1216",1,"SD26_33A_03","*1216","#1216"
"1763","1216",1,"SD27_33A_02","*1216","#1216"
"1764","1217",1,"SD26_33A_04","*1217","#1217"
"1765","1218",1,"SD26_33A_05","*1218","#1218"
"1766","1218",1,"SD26_33A_07","*1218","#1218"
"1767","1219",1,"SD26_33A_08","*1219","#1219"
"1768","1220",1,"SD26_33A_09","*1220","#1220"
"1769","1221",1,"SD26_33A_10","*1221","#1221"
"1770","1222",1,"SD26_33A_11","*1222","#1222"
"1771","1223",1,"SD26_33A_12","*1223","#1223"
"1772","1224",1,"SD26_33A_13","*1224","#1224"
"1773","1225",1,"SD26_33A_15","*1225","#1225"
"1774","1226",1,"SD26_33A_16","*1226","#1226"
"1775","1550",0.8124,"SD26_33A_17","*1227","#1227"
"1776","1228",1,"SD26_33A_18","*1228","#1228"
"1777","1229",1,"SD26_33A_20","*1229","#1229"
"1778","1229",1,"SD26_37_12","*1229","#1229"
"1779","1230",1,"SD26_33A_21","*1230","#1230"
"1780","1231",1,"SD26_33A_22","*1231","#1231"
"1781","1232",1,"SD26_33A_24","*1232","#1232"
"1782","1233",1,"SD26_37_01","*1233","#1233"
"1783","1234",1,"SD26_37_03","*1234","#1234"
"1784","1235",1,"SD26_37_05","*1235","#1235"
"1785","1236",1,"SD26_37_06","*1236","#1236"
"1786","1236",1,"SD27_41A_03","*1236","#1236"
"1787","1237",1,"SD26_37_07","*1237","#1237"
"1788","1238",1,"SD26_37_08","*1238","#1238"
"1789","1239",1,"SD26_37_10","*1239","#1239"
"1790","1240",1,"SD26_37_11","*1240","#1240"
"1791","1240",1,"SD27_37_07","*1240","#1240"
"1792","1241",1,"SD26_37_13","*1241","#1241"
"1793","1242",1,"SD26_37_14","*1242","#1242"
"1794","1243",1,"SD26_39_01","*1243","#1243"
"1795","1244",1,"SD26_39_02","*1244","#1244"
"1796","1245",1,"SD26_39_03","*1245","#1245"
"1797","1246",1,"SD26_39_04","*1246","#1246"
"1798","1247",1,"SD26_39_05","*1247","#1247"
"1799","1248",1,"SD26_39_06","*1248","#1248"
"1800","1249",1,"SD26_40_02","*1249","#1249"
"1801","1249",1,"SD26_40_05","*1249","#1249"
"1802","1249",1,"SD27_40_01","*1249","#1249"
"1803","1250",1,"SD26_40_04","*1250","#1250"
"1804","1251",1,"SD26_40_08","*1251","#1251"
"1805","1252",1,"SD26_41A_01","*1252","#1252"
"1806","1253",1,"SD26_41A_02","*1253","#1253"
"1807","1254",1,"SD26_41A_03","*1254","#1254"
"1808","1255",1,"SD26_41A_04","*1255","#1255"
"1809","1256",1,"SD26_41A_05","*1256","#1256"
"1810","1257",1,"SD26_41A_06","*1257","#1257"
"1811","1258",1,"SD26_41A_07","*1258","#1258"
"1812","1259",1,"SD26_41A_08","*1259","#1259"
"1813","1259",1,"SD27_39_03","*1259","#1259"
"1814","1260",1,"SD26_41B_01","*1260","#1260"
"1815","1261",1,"SD27_16_02","*1261","#1261"
"1816","1261",1,"SD27_41A_04","*1261","#1261"
"1817","1551",0.8124,"SD27_16_04","*1262","#1262"
"1818","1263",1,"SD27_26_01","*1263","#1263"
"1819","1264",1,"SD27_26_02","*1264","#1264"
"1820","1265",1,"SD27_31A_01","*1265","#1265"
"1821","1266",1,"SD27_31A_02","*1266","#1266"
"1822","1266",1,"SD27_31A_03","*1266","#1266"
"1823","1267",1,"SD27_31A_04","*1267","#1267"
"1824","1268",1,"SD27_33A_01","*1268","#1268"
"1825","1269",1,"SD27_37_01","*1269","#1269"
"1826","1270",1,"SD27_37_02","*1270","#1270"
"1827","1271",1,"SD27_37_03","*1271","#1271"
"1828","1272",1,"SD27_37_04","*1272","#1272"
"1829","1273",1,"SD27_37_06","*1273","#1273"
"1830","1274",1,"SD27_37_08","*1274","#1274"
"1831","1275",1,"SD27_37_09","*1275","#1275"
"1832","1276",1,"SD27_37_10","*1276","#1276"
"1833","1277",1,"SD27_37_11","*1277","#1277"
"1834","1278",1,"SD27_39_04","*1278","#1278"
"1835","1279",1,"SD27_40_05","*1279","#1279"
"1836","1280",1,"SD27_40_06","*1280","#1280"
"1837","1281",1,"SD27_40_08","*1281","#1281"
"1838","1282",1,"SD27_41A_05","*1282","#1282"
"1839","1283",1,"SD27_41A_06","*1283","#1283"
"1840","1284",1,"SD27_41A_07","*1284","#1284"
"1841","1285",0.9935,"W18_11_02","*1285","#1285"
"1842","1285",0.9935,"W25_19_04","*1285","#1285"
"1843","1286",1,"W18_13_02","*1286","#1286"
"1844","1287",1,"W18_30_02","*1287","#1287"
"1845","1288",0.989,"W18_32_01","*1288","#1288"
"1846","1288",0.989,"W24_14_01","*1288","#1288"
"1847","1289",0.9993,"W18_34_01","*1289","#1289"
"1848","1289",0.9993,"W26_19_03","*1289","#1289"
"1849","1290",1,"W18_40_02","*1290","#1290"
"1850","1290",1,"W27_33_01","*1290","#1290"
"1851","1291",1,"W19_05_01","*1291","#1291"
"1852","1291",1,"W26_05_01","*1291","#1291"
"1853","1292",1,"W19_08_01","*1292","#1292"
"1854","1292",1,"W26_22A_01","*1292","#1292"
"1855","1293",1,"W19_09_01","*1293","#1293"
"1856","1294",1,"W19_10_04","*1294","#1294"
"1857","1294",1,"W24_10_01","*1294","#1294"
"1858","1295",1,"W19_10_05","*1295","#1295"
"1859","1296",1,"W19_11_03","*1296","#1296"
"1860","1297",1,"W19_11_04","*1297","#1297"
"1861","1297",1,"W27_30_01","*1297","#1297"
"1862","1298",1,"W19_34_01","*1298","#1298"
"1863","1299",1,"W19_36_02","*1299","#1299"
"1864","1300",1,"W19_40_02","*1300","#1300"
"1865","1300",1,"W27_19_09","*1300","#1300"
"1866","1301",1,"W19_40_04","*1301","#1301"
"1867","1302",1,"W20_05_01","*1302","#1302"
"1868","1303",1,"W20_09_08","*1303","#1303"
"1869","1304",0.9943,"W20_09_09","*1304","#1304"
"1870","1304",0.9943,"W23_21_02","*1304","#1304"
"1871","1305",1,"W20_11_01","*1305","#1305"
"1872","1305",1,"W22_18_10","*1305","#1305"
"1873","1305",1,"W25_11_01","*1305","#1305"
"1874","1306",0.9848,"W20_12_01","*1306","#1306"
"1875","1307",1,"W20_29_05","*1307","#1307"
"1876","1307",1,"W22_29_01","*1307","#1307"
"1877","1308",1,"W20_29_06","*1308","#1308"
"1878","1308",1,"W26_18_07","*1308","#1308"
"1879","1309",1,"W20_32_01","*1309","#1309"
"1880","1309",1,"W27_19_11","*1309","#1309"
"1881","1310",0.9848,"W21_01_01","*1310","#1310"
"1882","1311",1,"W21_01_02","*1311","#1311"
"1883","1311",1,"W25_17_01","*1311","#1311"
"1884","1312",1,"W21_02_02","*1312","#1312"
"1885","1313",0.9757,"W21_02_03","*1313","#1313"
"1886","1313",0.9757,"W21_40_03","*1313","#1313"
"1887","1314",1,"W21_02_04","*1314","#1314"
"1888","1314",1,"W22_01_04","*1314","#1314"
"1889","1315",1,"W21_05_10","*1315","#1315"
"1890","1316",1,"W21_10_01","*1316","#1316"
"1891","1317",1,"W21_16_01","*1317","#1317"
"1892","1318",1,"W21_16_02","*1318","#1318"
"1893","1318",1,"W25_18_02","*1318","#1318"
"1894","1319",1,"W21_18_16","*1319","#1319"
"1895","1320",1,"W21_33_01","*1320","#1320"
"1896","1320",1,"W26_19_05","*1320","#1320"
"1897","1320",1,"W26_19_10","*1320","#1320"
"1898","1320",1,"W26_21_01","*1320","#1320"
"1899","1321",1,"W21_40_01","*1321","#1321"
"1900","1321",1,"W26_02_02","*1321","#1321"
"1901","1322",1,"W21_40_02","*1322","#1322"
"1902","1323",1,"W21_40_04","*1323","#1323"
"1903","1323",1,"W26_16_01","*1323","#1323"
"1904","1324",1,"W22_01_02","*1324","#1324"
"1905","1324",1,"W27_01_05","*1324","#1324"
"1906","1325",1,"W22_01_03","*1325","#1325"
"1907","1326",1,"W22_02_03","*1326","#1326"
"1908","1326",1,"W27_05_04","*1326","#1326"
"1909","1327",1,"W22_12_01","*1327","#1327"
"1910","1327",1,"W24_12_02","*1327","#1327"
"1911","1327",1,"W24_17_03","*1327","#1327"
"1912","1328",1,"W22_13_01","*1328","#1328"
"1913","1328",1,"W25_18_05","*1328","#1328"
"1914","1328",1,"W27_16_03","*1328","#1328"
"1915","1329",1,"W22_16_03","*1329","#1329"
"1916","1330",1,"W22_16_04","*1330","#1330"
"1917","1330",1,"W25_17_02","*1330","#1330"
"1918","1331",1,"W22_16_05","*1331","#1331"
"1919","1332",1,"W22_18_05","*1332","#1332"
"1920","1332",1,"W22_18_08","*1332","#1332"
"1921","1333",1,"W22_18_06","*1333","#1333"
"1922","1333",1,"W25_18_01","*1333","#1333"
"1923","1333",1,"W27_18_04","*1333","#1333"
"1924","1334",1,"W22_18_07","*1334","#1334"
"1925","1334",1,"W22_18_11","*1334","#1334"
"1926","1335",1,"W22_18_09","*1335","#1335"
"1927","1336",1,"W22_18_12","*1336","#1336"
"1928","1337",1,"W22_23A_01","*1337","#1337"
"1929","1337",1,"W25_31_01","*1337","#1337"
"1930","1338",1,"W22_40_01","*1338","#1338"
"1931","1339",1,"W23_01_02","*1339","#1339"
"1932","1340",1,"W23_01_03","*1340","#1340"
"1933","1341",1,"W23_01_04","*1341","#1341"
"1934","1341",1,"W25_35_01","*1341","#1341"
"1935","1342",1,"W23_02_03","*1342","#1342"
"1936","1342",1,"W25_22A_01","*1342","#1342"
"1937","1343",1,"W23_02_04","*1343","#1343"
"1938","1343",1,"W26_02_01","*1343","#1343"
"1939","1343",1,"W26_02_04","*1343","#1343"
"1940","1343",1,"W27_02_05","*1343","#1343"
"1941","1344",1,"W23_12_02","*1344","#1344"
"1942","1345",1,"W23_13_01","*1345","#1345"
"1943","1552",0.9476,"W23_16_01","*1346","#1346"
"1944","1553",0.9476,"W25_19_06","*1346","#1346"
"1945","1347",1,"W23_20_01","*1347","#1347"
"1946","1347",1,"W24_20_01","*1347","#1347"
"1947","1348",1,"W23_20_02","*1348","#1348"
"1948","1349",1,"W23_20_03","*1349","#1349"
"1949","1349",1,"W26_22A_02","*1349","#1349"
"1950","1349",1,"W27_22A_01","*1349","#1349"
"1951","1350",1,"W23_21_01","*1350","#1350"
"1952","1350",1,"W27_20_01","*1350","#1350"
"1953","1351",0.9878,"W23_25_01","*1351","#1351"
"1954","1352",1,"W23_29_01","*1352","#1352"
"1955","1352",1,"W25_12_02","*1352","#1352"
"1956","1353",1,"W23_29_02","*1353","#1353"
"1957","1354",1,"W23_32_01","*1354","#1354"
"1958","1355",1,"W23_33_01","*1355","#1355"
"1959","1355",1,"W24_29_01","*1355","#1355"
"1960","1355",1,"W24_30_02","*1355","#1355"
"1961","1355",1,"W25_30_02","*1355","#1355"
"1962","1356",1,"W23_40_01","*1356","#1356"
"1963","1356",1,"W26_40_01","*1356","#1356"
"1964","1554",0.5073,"W23_40_02","*1357","#1357"
"1965","1555",0.5073,"W24_31_01","*1357","#1357"
"1966","1358",1,"W24_12_01","*1358","#1358"
"1967","1358",1,"W25_19_01","*1358","#1358"
"1968","1359",1,"W24_16_01","*1359","#1359"
"1969","1359",1,"W24_18_02","*1359","#1359"
"1970","1359",1,"W27_18_02","*1359","#1359"
"1971","1359",1,"W27_19_15","*1359","#1359"
"1972","1360",1,"W24_16_02","*1360","#1360"
"1973","1361",1,"W24_16_03","*1361","#1361"
"1974","1362",1,"W24_16_04","*1362","#1362"
"1975","1363",1,"W24_16_05","*1363","#1363"
"1976","1363",1,"W26_16_02","*1363","#1363"
"1977","1364",1,"W24_17_01","*1364","#1364"
"1978","1365",1,"W24_17_02","*1365","#1365"
"1979","1366",1,"W24_18_01","*1366","#1366"
"1980","1367",1,"W24_20_02","*1367","#1367"
"1981","1368",1,"W24_21_01","*1368","#1368"
"1982","1369",1,"W24_21_02","*1369","#1369"
"1983","1369",1,"W25_31_02","*1369","#1369"
"1984","1369",1,"W27_31_01","*1369","#1369"
"1985","1370",0.975,"W24_24_01","*1370","#1370"
"1986","1371",1,"W24_25_01","*1371","#1371"
"1987","1371",1,"W24_40_02","*1371","#1371"
"1988","1371",1,"W25_29_02","*1371","#1371"
"1989","1371",1,"W27_25_03","*1371","#1371"
"1990","1372",1,"W24_30_01","*1372","#1372"
"1991","1373",1,"W24_30_03","*1373","#1373"
"1992","1374",1,"W24_33_01","*1374","#1374"
"1993","1375",1,"W24_35_01","*1375","#1375"
"1994","1375",1,"W25_21_01","*1375","#1375"
"1995","1375",1,"W26_19_02","*1375","#1375"
"1996","1376",1,"W24_40_01","*1376","#1376"
"1997","1377",1,"W24_40_03","*1377","#1377"
"1998","1378",1,"W25_08_01","*1378","#1378"
"1999","1379",1,"W25_08_02","*1379","#1379"
"2000","1380",1,"W25_10_01","*1380","#1380"
"2001","1380",1,"W27_21_01","*1380","#1380"
"2002","1381",1,"W25_11_02","*1381","#1381"
"2003","1381",1,"W27_05_01","*1381","#1381"
"2004","1381",1,"W27_19_13","*1381","#1381"
"2005","1382",1,"W25_13_01","*1382","#1382"
"2006","1383",1,"W25_13_02","*1383","#1383"
"2007","1383",1,"W26_18_05","*1383","#1383"
"2008","1384",1,"W25_14_01","*1384","#1384"
"2009","1385",1,"W25_16_01","*1385","#1385"
"2010","1386",1,"W25_16_02","*1386","#1386"
"2011","1387",1,"W25_18_03","*1387","#1387"
"2012","1388",1,"W25_18_04","*1388","#1388"
"2013","1388",1,"W26_14_02","*1388","#1388"
"2014","1388",1,"W26_19_09","*1388","#1388"
"2015","1389",1,"W25_18_06","*1389","#1389"
"2016","1390",1,"W25_19_02","*1390","#1390"
"2017","1390",1,"W26_02_03","*1390","#1390"
"2018","1390",1,"W27_02_04","*1390","#1390"
"2019","1391",1,"W25_19_03","*1391","#1391"
"2020","1392",1,"W25_19_05","*1392","#1392"
"2021","1393",1,"W25_20_01","*1393","#1393"
"2022","1394",1,"W25_20_02","*1394","#1394"
"2023","1395",0.9907,"W25_21_02","*1395","#1395"
"2024","1395",0.9907,"W25_40_01","*1395","#1395"
"2025","1396",1,"W25_23A_01","*1396","#1396"
"2026","1396",1,"W26_35_02","*1396","#1396"
"2027","1397",0.9946,"W25_23A_02","*1397","#1397"
"2028","1398",1,"W25_24_01","*1398","#1398"
"2029","1398",1,"W27_25_01","*1398","#1398"
"2030","1399",0.9986,"W25_26_01","*1399","#1399"
"2031","1400",1,"W25_29_01","*1400","#1400"
"2032","1400",1,"W27_14_01","*1400","#1400"
"2033","1401",1,"W25_30_01","*1401","#1401"
"2034","1402",1,"W25_30_03","*1402","#1402"
"2035","1403",1,"W25_31_03","*1403","#1403"
"2036","1404",1,"W25_33_01","*1404","#1404"
"2037","1405",1,"W25_36_02","*1405","#1405"
"2038","1406",1,"W26_05_02A","*1406","#1406"
"2039","1407",1,"W26_08_01","*1407","#1407"
"2040","1407",1,"W26_17_01","*1407","#1407"
"2041","1407",1,"W27_13_01","*1407","#1407"
"2042","1407",1,"W27_17_01","*1407","#1407"
"2043","1408",1,"W26_14_01","*1408","#1408"
"2044","1408",1,"W27_19_08","*1408","#1408"
"2045","1409",1,"W26_14_03","*1409","#1409"
"2046","1410",1,"W26_16_03","*1410","#1410"
"2047","1411",1,"W26_17_02","*1411","#1411"
"2048","1412",1,"W26_18_01","*1412","#1412"
"2049","1413",1,"W26_18_02","*1413","#1413"
"2050","1414",1,"W26_18_03","*1414","#1414"
"2051","1415",1,"W26_18_04","*1415","#1415"
"2052","1416",1,"W26_18_06","*1416","#1416"
"2053","1416",1,"W26_18_08","*1416","#1416"
"2054","1417",1,"W26_19_01","*1417","#1417"
"2055","1418",1,"W26_19_04","*1418","#1418"
"2056","1419",1,"W26_19_06","*1419","#1419"
"2057","1420",1,"W26_19_07","*1420","#1420"
"2058","1421",1,"W26_19_08","*1421","#1421"
"2059","1421",1,"W27_19_05","*1421","#1421"
"2060","1422",1,"W26_19_11","*1422","#1422"
"2061","1423",1,"W26_19_12","*1423","#1423"
"2062","1424",1,"W26_21_02","*1424","#1424"
"2063","1424",1,"W27_19_04","*1424","#1424"
"2064","1425",1,"W26_24_01","*1425","#1425"
"2065","1426",1,"W26_24_02","*1426","#1426"
"2066","1426",1,"W27_18_01","*1426","#1426"
"2067","1427",1,"W26_30_01","*1427","#1427"
"2068","1428",0.9993,"W26_31_01","*1428","#1428"
"2069","1429",1,"W26_35_01","*1429","#1429"
"2070","1430",1,"W27_01_01","*1430","#1430"
"2071","1430",1,"W27_01_02","*1430","#1430"
"2072","1430",1,"W27_01_03","*1430","#1430"
"2073","1430",1,"W27_01_04","*1430","#1430"
"2074","1430",1,"W27_01_08","*1430","#1430"
"2075","1431",1,"W27_01_06","*1431","#1431"
"2076","1432",1,"W27_01_07","*1432","#1432"
"2077","1433",1,"W27_02_01","*1433","#1433"
"2078","1433",1,"W27_05_03","*1433","#1433"
"2079","1434",1,"W27_02_02","*1434","#1434"
"2080","1435",0.9993,"W27_05_02","*1435","#1435"
"2081","1436",1,"W27_09_01","*1436","#1436"
"2082","1437",1,"W27_09_02","*1437","#1437"
"2083","1438",1,"W27_09_03","*1438","#1438"
"2084","1438",1,"W27_18_03","*1438","#1438"
"2085","1439",1,"W27_09_04","*1439","#1439"
"2086","1440",1,"W27_10_01","*1440","#1440"
"2087","1440",1,"W27_34_03","*1440","#1440"
"2088","1441",0.9872,"W27_16_01","*1441","#1441"
"2089","1442",1,"W27_16_02","*1442","#1442"
"2090","1443",1,"W27_17_02","*1443","#1443"
"2091","1444",1,"W27_19_01","*1444","#1444"
"2092","1445",1,"W27_19_02","*1445","#1445"
"2093","1446",1,"W27_19_06","*1446","#1446"
"2094","1447",1,"W27_19_07","*1447","#1447"
"2095","1448",1,"W27_19_10","*1448","#1448"
"2096","1449",1,"W27_19_12","*1449","#1449"
"2097","1450",1,"W27_19_14","*1450","#1450"
"2098","1451",1,"W27_19_16","*1451","#1451"
"2099","1452",1,"W27_21_02","*1452","#1452"
"2100","1453",1,"W27_23A_01","*1453","#1453"
"2101","1454",1,"W27_23A_02","*1454","#1454"
"2102","1455",1,"W27_24_01","*1455","#1455"
"2103","1456",1,"W27_25_02","*1456","#1456"
"2104","1457",1,"W27_30_02","*1457","#1457"
"2105","1458",1,"W27_34_01","*1458","#1458"
"2106","1459",1,"W27_34_02","*1459","#1459"
"2107","1460",1,"W27_34_04","*1460","#1460"
"2108","1461",1,"W27_34_05","*1461","#1461"
"2109","1462",1,"W27_35_01","*1462","#1462"
