"","site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","pollen","lat","long","ClusterIndex"
"5120","ED",20,"ED10","20_ED10",2023,"ED20_10_10","RUAR","B. mixtus","worker","y","49.1053113","-122.9572629",1102
"5121","ED",20,"ED10","20_ED10",2023,"ED20_10_13","RUAR","B. mixtus","worker","0","49.1053113","-122.9572629",1090
"5122","ED",20,"ED10","20_ED10",2023,"ED20_10_14","RUAR","B. mixtus","worker","1","49.1053113","-122.9572629",1198
"5123","ED",20,"ED13","20_ED13",2023,"ED20_13_01","RUAR","B. mixtus","worker","0","49.0968308","-122.9358556",1094
"5124","ED",20,"ED19A","20_ED19A",2023,"ED20_19A_01","BRRA","B. mixtus","worker","0","49.0978928","-122.9307244",1092
"5125","ED",20,"ED28","20_ED28",2023,"ED20_28_01","RUAR","B. mixtus","worker","0","49.1002867","-122.9346774",1091
"5126","ED",21,"ED05","21_ED05",2023,"ED21_05_01","SPDO","B. mixtus","queen","n","49.0935866","-122.9462978",1704
"5127","ED",21,"ED06","21_ED06",2023,"ED21_06_01","SPDO","B. mixtus","worker","1","49.0937503","-122.9571174",1032
"5128","ED",21,"ED09","21_ED09",2023,"ED21_09_01","RUAR","B. mixtus","queen","1","49.1028941","-122.9571922",1699
"5129","ED",21,"ED11","21_ED11",2023,"ED21_11_02","RUAR","B. mixtus","worker","0","49.0998336","-122.9364988",920
"5130","ED",21,"ED13","21_ED13",2023,"ED21_13_01","RUAR","B. mixtus","worker","0","49.0968308","-122.9358556",930
"5131","ED",21,"ED27","21_ED27",2023,"ED21_27_01","VICR","B. mixtus","worker","0","49.1002059","-122.9312067",926
"5132","ED",21,"ED27","21_ED27",2023,"ED21_27_02","VICR","B. mixtus","worker","0","49.1002059","-122.9312067",1033
"5133","ED",21,"ED27","21_ED27",2023,"ED21_27_03","VICR","B. mixtus","worker","0","49.1002059","-122.9312067",929
"5134","ED",21,"ED27","21_ED27",2023,"ED21_27_04","VICR","B. mixtus","worker","0","49.1002059","-122.9312067",1026
"5135","ED",21,"ED27","21_ED27",2023,"ED21_27_05","VICR","B. mixtus","worker","0","49.1002059","-122.9312067",1029
"5136","ED",21,"ED28A","21_ED28A",2023,"ED21_28A_01","VICR","B. mixtus","queen","1","49.1007889","-122.9346452",1698
"5137","ED",22,"ED12","22_ED12",2023,"ED22_12_02","SPDO","B. mixtus","worker","2","49.0941941","-122.9295817",924
"5138","ED",22,"ED15A","22_ED15A",2023,"ED22_15A_01","SPDO","B. mixtus","worker","1","49.09073","-122.94606",911
"5139","ED",22,"ED27B","22_ED27B",2023,"ED22_27B_01","CIAR","B. mixtus","worker","0","49.10066","-122.9294",1023
"5140","ED",23,"ED07","23_ED07",2023,"ED23_07_01","SIORE","B. mixtus","worker","0","49.0970105","-122.9571978",922
"5141","ED",23,"ED27","23_ED27",2023,"ED23_27_01","RULA","B. mixtus","worker; lost?","n","49.1002059","-122.9312067",NA
"5142","ED",23,"ED32","23_ED32",2023,"ED23_32_02","RULA","B. mixtus","worker","0","49.0910852","-122.9303897",912
"5143","ED",23,"ED34","23_ED34",2023,"ED23_34_01","HYRA","B. mixtus","worker","0","49.10282","-122.93492",1024
"5144","ED",24,"ED06","24_ED06",2023,"ED24_06_02","CHAN","B. mixtus","worker","0","49.0937503","-122.9571174",933
"5145","ED",24,"ED31","24_ED31",2023,"ED24_31_01","HYRA","B. mixtus","worker","0","49.091685","-122.9349074",1025
"5146","ED",25,"ED05","25_ED05",2023,"ED25_05_02","SPDO","B. mixtus","worker","0","49.0935866","-122.9462978",934
"5147","ED",25,"ED31","25_ED31",2023,"ED25_31_09","HYRA","B. mixtus","worker","0","49.091685","-122.9349074",1031
"5148","ED",25,"ED32","25_ED32",2023,"ED25_32_01","TRRE","B. mixtus","worker","2","49.0910852","-122.9303897",931
"5149","ED",26,"ED03A","26_ED03A",2023,"ED26_03A_01","EPCI","B. mixtus","worker","0","49.0974676","-122.9461089",923
"5150","ED",26,"ED09","26_ED09",2023,"ED26_09_07","TRRE","B. mixtus","worker","0","49.1028941","-122.9571922",917
"5151","ED",26,"ED17","26_ED17",2023,"ED26_17_06","CHAN","B. mixtus","worker","0","49.0940828","-122.9349878",916
"5152","HR",11,"HR23","11_HR23",2023,"HR11_23_01","ground","B. mixtus","queen","n","49.1518644","-122.70223",696
"5153","HR",12,"HR18","12_HR18",2023,"HR12_18_01","PIJA","B. mixtus","queen","n","49.1589046","-122.7058168",759
"5154","HR",12,"HR24","12_HR24",2023,"HR12_24_01","Salix spp.","B. mixtus","queen","n","49.155363","-122.709293",702
"5155","HR",12,"HR35","12_HR35",2023,"HR12_35_01","flying","B. mixtus","queen","n","49.1516644","-122.7064572",245
"5156","HR",13,"HR18","13_HR18",2023,"HR13_18_01","TAOF","B. mixtus","queen","n","49.1589046","-122.7058168",711
"5157","HR",14,"HR11","14_HR11",2023,"HR14_11_01","flying","B. mixtus","queen","n","49.1627115","-122.7235836",380
"5158","HR",14,"HR12C","14_HR12C",2023,"HR14_12C_02","nest searching","B. mixtus","queen","n","49.1604103","-122.7221135",707
"5159","HR",14,"HR33","14_HR33",2023,"HR14_33_01","nest searching","B. mixtus","queen","n","49.1479665","-122.730115",709
"5160","HR",15,"HR32","15_HR32",2023,"HR15_32_01","SYOF","B. mixtus","queen","2","49.147953","-122.7201041",697
"5161","HR",15,"HR36","15_HR36",2023,"HR15_36_01","RUSP","B. mixtus","queen","1","49.1568666","-122.7016479",718
"5162","HR",16,"HR32","16_HR32",2023,"HR16_32_01","SYOF","B. mixtus","queen","n","49.147953","-122.7201041",598
"5163","HR",16,"HR34","16_HR34",2023,"HR16_34_01","RUUR","B. mixtus","worker, only tarsal clip + pollen","y","49.1628452","-122.7053717",1713
"5164","HR",16,"HR36","16_HR36",2023,"HR16_36_01","RUSP","B. mixtus","worker","1","49.1568666","-122.7016479",1255
"5165","HR",17,"HR28","17_HR28",2023,"HR17_28_01","SODU","B. mixtus","worker","1","49.1535131","-122.7159115",1256
"5166","HR",17,"HR32","17_HR32",2023,"HR17_32_01","SYOF","B. mixtus","worker","1","49.147953","-122.7201041",1247
"5167","HR",17,"HR32","17_HR32",2023,"HR17_32_04","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1251
"5168","HR",17,"HR32","17_HR32",2023,"HR17_32_05","SYOF","B. mixtus","worker","2","49.147953","-122.7201041",1284
"5169","HR",17,"HR32","17_HR32",2023,"HR17_32_07","SYOF","B. mixtus","worker","2","49.147953","-122.7201041",1270
"5170","HR",17,"HR32","17_HR32",2023,"HR17_32_09","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1267
"5171","HR",18,"HR05A","18_HR05A",2023,"HR18_05A_01","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1714
"5172","HR",18,"HR07","18_HR07",2023,"HR18_07_02","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1231
"5173","HR",18,"HR11","18_HR11",2023,"HR18_11_02","road (dead)","B. mixtus","male","0","49.1627115","-122.7235836",NA
"5174","HR",18,"HR11","18_HR11",2023,"HR18_11_03","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1459
"5175","HR",18,"HR11","18_HR11",2023,"HR18_11_05","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1774
"5176","HR",18,"HR11","18_HR11",2023,"HR18_11_06","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",NA
"5177","HR",18,"HR11","18_HR11",2023,"HR18_11_07","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1717
"5178","HR",18,"HR11","18_HR11",2023,"HR18_11_08","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1718
"5179","HR",18,"HR11","18_HR11",2023,"HR18_11_10","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1594
"5180","HR",18,"HR11","18_HR11",2023,"HR18_11_11","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1720
"5181","HR",18,"HR11","18_HR11",2023,"HR18_11_12","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1720
"5182","HR",18,"HR11","18_HR11",2023,"HR18_11_13","road (dead)","B. mixtus","worker; lost?","n","49.1627115","-122.7235836",NA
"5183","HR",18,"HR11","18_HR11",2023,"HR18_11_14","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1468
"5184","HR",18,"HR11","18_HR11",2023,"HR18_11_15","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1721
"5185","HR",18,"HR11","18_HR11",2023,"HR18_11_16","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1722
"5186","HR",18,"HR11","18_HR11",2023,"HR18_11_17","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1723
"5187","HR",18,"HR11","18_HR11",2023,"HR18_11_18","road (dead)","B. mixtus","worker","0","49.1627115","-122.7235836",1747
"5188","HR",18,"HR12C","18_HR12C",2023,"HR18_12C_01","Jenna's elbow","B. mixtus","worker","0","49.1604103","-122.7221135",1219
"5189","HR",18,"HR18","18_HR18",2023,"HR18_18_02","TRHY","B. mixtus","worker","1","49.1589046","-122.7058168",1221
"5190","HR",18,"HR23","18_HR23",2023,"HR18_23_02","SANE","B. mixtus","worker","0","49.1518644","-122.70223",1745
"5191","HR",18,"HR23","18_HR23",2023,"HR18_23_03","SANE","B. mixtus","worker","1","49.1518644","-122.70223",1238
"5192","HR",18,"HR23","18_HR23",2023,"HR18_23_04","SANE","B. mixtus","worker","1","49.1518644","-122.70223",1252
"5193","HR",18,"HR23","18_HR23",2023,"HR18_23_05","SANE","B. mixtus","worker","0","49.1518644","-122.70223",1254
"5194","HR",18,"HR24","18_HR24",2023,"HR18_24_01","LOIN","B. mixtus","worker","0","49.155363","-122.709293",1220
"5195","HR",18,"HR24","18_HR24",2023,"HR18_24_04","LOIN","B. mixtus","queen","1","49.155363","-122.709293",675
"5196","HR",18,"HR32","18_HR32",2023,"HR18_32_01","SYOF","B. mixtus","queen (escaped, only poll sample)","y","49.147953","-122.7201041",NA
"5197","HR",18,"HR32","18_HR32",2023,"HR18_32_03","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1236
"5198","HR",18,"HR32","18_HR32",2023,"HR18_32_09","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1230
"5199","HR",18,"HR32","18_HR32",2023,"HR18_32_11","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1271
"5200","HR",18,"HR32","18_HR32",2023,"HR18_32_12","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1227
"5201","HR",18,"HR32","18_HR32",2023,"HR18_32_14","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1253
"5202","HR",18,"HR32","18_HR32",2023,"HR18_32_20","SYOF","B. mixtus","worker","1","49.147953","-122.7201041",1266
"5203","HR",18,"HR33","18_HR33",2023,"HR18_33_01","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1235
"5204","HR",18,"HR35","18_HR35",2023,"HR18_35_01","ROPS","B. mixtus","worker","0","49.1516644","-122.7064572",1246
"5205","HR",19,"HR04","19_HR04",2023,"HR19_04_04","RUAR","B. mixtus","worker","0","49.1534069","-122.719946",1287
"5206","HR",19,"HR04","19_HR04",2023,"HR19_04_06","RUAR","B. mixtus","worker","0","49.1534069","-122.719946",1371
"5207","HR",19,"HR04","19_HR04",2023,"HR19_04_08","RUAR","B. mixtus","worker","2","49.1534069","-122.719946",1304
"5208","HR",19,"HR04","19_HR04",2023,"HR19_04_10","RUAR","B. mixtus","worker","2","49.1534069","-122.719946",1315
"5209","HR",19,"HR07","19_HR07",2023,"HR19_07_01","SYAL","B. mixtus","worker","1","49.1534587","-122.7244539",1376
"5210","HR",19,"HR07","19_HR07",2023,"HR19_07_04","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1303
"5211","HR",19,"HR07","19_HR07",2023,"HR19_07_09","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1281
"5212","HR",19,"HR07","19_HR07",2023,"HR19_07_12","SYAL","B. mixtus","worker","1","49.1534587","-122.7244539",1379
"5213","HR",19,"HR07","19_HR07",2023,"HR19_07_16","SYAL","B. mixtus","worker","2","49.1534587","-122.7244539",1283
"5214","HR",19,"HR12","19_HR12",2023,"HR19_12_01","VICR","B. mixtus","worker","0","49.1590772","-122.7236265",1461
"5215","HR",19,"HR12","19_HR12",2023,"HR19_12_02","VICR","B. mixtus","worker","0","49.1590772","-122.7236265",1391
"5216","HR",19,"HR12","19_HR12",2023,"HR19_12_03","VICR","B. mixtus","worker","0","49.1590772","-122.7236265",1465
"5217","HR",19,"HR18","19_HR18",2023,"HR19_18_03","TRRE","B. mixtus","worker","0","49.1589046","-122.7058168",1286
"5218","HR",19,"HR21","19_HR21",2023,"HR19_21_01","RUAR","B. mixtus","worker","2","49.1517732","-122.712283",1305
"5219","HR",19,"HR23","19_HR23",2023,"HR19_23_04","SANE","B. mixtus","worker","0","49.1518644","-122.70223",1750
"5220","HR",19,"HR23","19_HR23",2023,"HR19_23_05","SANE","B. mixtus","worker","0","49.1518644","-122.70223",1238
"5221","HR",19,"HR23","19_HR23",2023,"HR19_23_06","SANE","B. mixtus","worker","0","49.1518644","-122.70223",1753
"5222","HR",19,"HR24","19_HR24",2023,"HR19_24_01","LOIN","B. mixtus","worker","2","49.155363","-122.709293",1306
"5223","HR",19,"HR24","19_HR24",2023,"HR19_24_07","SYAL","B. mixtus","worker","0","49.155363","-122.709293",1290
"5224","HR",19,"HR25","19_HR25",2023,"HR19_25_01","RUAR","B. mixtus","worker","0","49.1628452","-122.7128068",1366
"5225","HR",19,"HR25","19_HR25",2023,"HR19_25_06","RUAR","B. mixtus","worker","0","49.1628452","-122.7128068",1274
"5226","HR",19,"HR25","19_HR25",2023,"HR19_25_07","RUAR","B. mixtus","worker","0","49.1628452","-122.7128068",1323
"5227","HR",19,"HR25","19_HR25",2023,"HR19_25_08","RUAR","B. mixtus","worker","0","49.1628452","-122.7128068",1279
"5228","HR",19,"HR25","19_HR25",2023,"HR19_25_09","RUAR","B. mixtus","worker","1","49.1628452","-122.7128068",1296
"5229","HR",19,"HR27","19_HR27",2023,"HR19_27_02","RUAR","B. mixtus","worker","0","49.1555078","-122.7125975",1319
"5230","HR",19,"HR27","19_HR27",2023,"HR19_27_05","RUAR","B. mixtus","worker","0","49.1555078","-122.7125975",1245
"5231","HR",19,"HR27","19_HR27",2023,"HR19_27_12","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1302
"5232","HR",19,"HR32","19_HR32",2023,"HR19_32_07","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1466
"5233","HR",19,"HR32","19_HR32",2023,"HR19_32_10","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1382
"5234","HR",19,"HR32","19_HR32",2023,"HR19_32_13","SYOF","B. mixtus","worker","2","49.147953","-122.7201041",1449
"5235","HR",19,"HR32","19_HR32",2023,"HR19_32_17","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1291
"5236","HR",19,"HR32","19_HR32",2023,"HR19_32_21","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1383
"5237","HR",19,"HR32","19_HR32",2023,"HR19_32_22","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1464
"5238","HR",19,"HR33","19_HR33",2023,"HR19_33_02","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1463
"5239","HR",19,"HR34","19_HR34",2023,"HR19_34_07","RUAR","B. mixtus","worker","0","49.1628452","-122.7053717",1294
"5240","HR",19,"HR36","19_HR36",2023,"HR19_36_01","RUAR","B. mixtus","worker","1","49.1568666","-122.7016479",1297
"5241","HR",20,"HR04","20_HR04",2023,"HR20_04_01","RUAR","B. mixtus","worker","0","49.1534069","-122.719946",1590
"5242","HR",20,"HR04","20_HR04",2023,"HR20_04_02","RUAR","B. mixtus","worker","0","49.1534069","-122.719946",1486
"5243","HR",20,"HR04","20_HR04",2023,"HR20_04_03","RUAR","B. mixtus","worker","0","49.1534069","-122.719946",1414
"5244","HR",20,"HR04","20_HR04",2023,"HR20_04_05","RUAR","B. mixtus","worker","0","49.1534069","-122.719946",1613
"5245","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_01","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1749
"5246","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_02","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1764
"5247","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_03","VICR","B. mixtus","worker; lost?","n","49.1556885","-122.7208475",NA
"5248","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_04","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1583
"5249","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_05","VICR","B. mixtus","worker; lost?","n","49.1556885","-122.7208475",NA
"5250","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_06","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1584
"5251","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_07","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1279
"5252","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_08","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1589
"5253","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_09","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1487
"5254","HR",20,"HR05A","20_HR05A",2023,"HR20_05A_10","VICR","B. mixtus","worker","0","49.1556885","-122.7208475",1381
"5255","HR",20,"HR06A","20_HR06A",2023,"HR20_06A_01","RUAR","B. mixtus","worker","0","49.1557745","-122.7263221",1409
"5256","HR",20,"HR07","20_HR07",2023,"HR20_07_01","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1591
"5257","HR",20,"HR07","20_HR07",2023,"HR20_07_02","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1234
"5258","HR",20,"HR07","20_HR07",2023,"HR20_07_03","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1587
"5259","HR",20,"HR07","20_HR07",2023,"HR20_07_04","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1626
"5260","HR",20,"HR07","20_HR07",2023,"HR20_07_05","SYAL","B. mixtus","worker","1","49.1534587","-122.7244539",1404
"5261","HR",20,"HR07","20_HR07",2023,"HR20_07_06","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1417
"5262","HR",20,"HR07","20_HR07",2023,"HR20_07_07","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1771
"5263","HR",20,"HR07","20_HR07",2023,"HR20_07_08","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1298
"5264","HR",20,"HR07","20_HR07",2023,"HR20_07_09","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1310
"5265","HR",20,"HR07","20_HR07",2023,"HR20_07_10","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1472
"5266","HR",20,"HR07","20_HR07",2023,"HR20_07_11","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1620
"5267","HR",20,"HR07","20_HR07",2023,"HR20_07_12","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1310
"5268","HR",20,"HR07","20_HR07",2023,"HR20_07_13","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1619
"5269","HR",20,"HR07","20_HR07",2023,"HR20_07_14","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1602
"5270","HR",20,"HR07","20_HR07",2023,"HR20_07_15","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1632
"5271","HR",20,"HR07","20_HR07",2023,"HR20_07_16","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1399
"5272","HR",20,"HR07","20_HR07",2023,"HR20_07_17","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1591
"5273","HR",20,"HR07","20_HR07",2023,"HR20_07_18","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1591
"5274","HR",20,"HR07","20_HR07",2023,"HR20_07_19","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1416
"5275","HR",20,"HR11","20_HR11",2023,"HR20_11_01","VICR","B. mixtus","worker","0","49.1627115","-122.7235836",1586
"5276","HR",20,"HR14","20_HR14",2023,"HR20_14_01","VICR","B. mixtus","worker","0","49.1589819","-122.7208294",1413
"5277","HR",20,"HR18","20_HR18",2023,"HR20_18_01","VICR","B. mixtus","worker","0","49.1589046","-122.7058168",1612
"5278","HR",20,"HR19A","20_HR19A",2023,"HR20_19A_01","VICR","B. mixtus","worker","0","49.1578943","-122.7080699",1617
"5279","HR",20,"HR19A","20_HR19A",2023,"HR20_19A_02","VICR","B. mixtus","worker","0","49.1578943","-122.7080699",1325
"5280","HR",20,"HR22","20_HR22",2023,"HR20_22_02","RUAR","B. mixtus","worker","0","49.1544635","-122.7016219",1608
"5281","HR",20,"HR24","20_HR24",2023,"HR20_24_01","SYAL","B. mixtus","worker","0","49.155363","-122.709293",1604
"5282","HR",20,"HR24","20_HR24",2023,"HR20_24_02","SYAL","B. mixtus","worker","0","49.155363","-122.709293",1408
"5283","HR",20,"HR24","20_HR24",2023,"HR20_24_03","LOIN","B. mixtus","worker","0","49.155363","-122.709293",1629
"5284","HR",20,"HR27","20_HR27",2023,"HR20_27_01","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1621
"5285","HR",20,"HR27","20_HR27",2023,"HR20_27_02","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1401
"5286","HR",20,"HR27","20_HR27",2023,"HR20_27_03","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1404
"5287","HR",20,"HR27","20_HR27",2023,"HR20_27_04","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1609
"5288","HR",20,"HR27","20_HR27",2023,"HR20_27_05","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1249
"5289","HR",20,"HR27","20_HR27",2023,"HR20_27_06","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1296
"5290","HR",20,"HR27","20_HR27",2023,"HR20_27_07","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1770
"5291","HR",20,"HR27","20_HR27",2023,"HR20_27_08","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1594
"5292","HR",20,"HR27","20_HR27",2023,"HR20_27_09","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1401
"5293","HR",20,"HR27","20_HR27",2023,"HR20_27_10","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1411
"5294","HR",20,"HR27","20_HR27",2023,"HR20_27_11","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1599
"5295","HR",20,"HR28","20_HR28",2023,"HR20_28_01","leaf","B. mixtus","worker","0","49.1535131","-122.7159115",1407
"5296","HR",20,"HR28","20_HR28",2023,"HR20_28_02","RUAR","B. mixtus","worker","0","49.1535131","-122.7159115",1417
"5297","HR",20,"HR31","20_HR31",2023,"HR20_31_01","RUAR","B. mixtus","worker","0","49.1479179","-122.711316",1273
"5298","HR",20,"HR32","20_HR32",2023,"HR20_32_01","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1588
"5299","HR",20,"HR32","20_HR32",2023,"HR20_32_02","SYOF","B. mixtus","worker","0","49.147953","-122.7201041",1588
"5300","HR",20,"HR33","20_HR33",2023,"HR20_33_01","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1624
"5301","HR",20,"HR33","20_HR33",2023,"HR20_33_04","RUAR","B. mixtus","worker","2","49.1479665","-122.730115",1607
"5302","HR",20,"HR33","20_HR33",2023,"HR20_33_06","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1630
"5303","HR",20,"HR33","20_HR33",2023,"HR20_33_07","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1597
"5304","HR",20,"HR33","20_HR33",2023,"HR20_33_09","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1628
"5305","HR",20,"HR33","20_HR33",2023,"HR20_33_11","RUAR","B. mixtus","worker","0","49.1479665","-122.730115",1625
"5306","HR",20,"HR34","20_HR34",2023,"HR20_34_01","RUAR","B. mixtus","worker","0","49.1628452","-122.7053717",1592
"5307","HR",20,"HR34","20_HR34",2023,"HR20_34_02","RUAR","B. mixtus","worker","0","49.1628452","-122.7053717",1598
"5308","HR",20,"HR34","20_HR34",2023,"HR20_34_03","RUAR","B. mixtus","worker","0","49.1628452","-122.7053717",1606
"5309","HR",20,"HR34","20_HR34",2023,"HR20_34_04","RUAR","B. mixtus","worker","0","49.1628452","-122.7053717",1751
"5310","HR",20,"HR36","20_HR36",2023,"HR20_36_01","RUAR","B. mixtus","worker","0","49.1568666","-122.7016479",1116
"5311","HR",20,"HR36","20_HR36",2023,"HR20_36_02","RUAR","B. mixtus","worker","0","49.1568666","-122.7016479",1627
"5312","HR",20,"HR36","20_HR36",2023,"HR20_36_04","RUAR","B. mixtus","worker","0","49.1568666","-122.7016479",1585
"5313","HR",20,"HR36","20_HR36",2023,"HR20_36_05","RUAR","B. mixtus","worker","0","49.1568666","-122.7016479",1595
"5314","HR",21,"HR05A","21_HR05A",2023,"HR21_05A_01","VICR","B. mixtus","queen","n","49.1556885","-122.7208475",1694
"5315","HR",21,"HR05A","21_HR05A",2023,"HR21_05A_02","LASY","B. mixtus","worker","0","49.1556885","-122.7208475",1407
"5316","HR",21,"HR07A","21_HR07A",2023,"HR21_07A_02","IMGL","B. mixtus","worker","0","49.1534589","-122.7224307",1400
"5317","HR",21,"HR10","21_HR10",2023,"HR21_10_01","LASY","B. mixtus","worker","0","49.1588394","-122.7276809",1402
"5318","HR",21,"HR12","21_HR12",2023,"HR21_12_01","VICR","B. mixtus","queen","n","49.1590772","-122.7236265",1256
"5319","HR",21,"HR12","21_HR12",2023,"HR21_12_02","VICR","B. mixtus","worker","0","49.1590772","-122.7236265",1481
"5320","HR",21,"HR12","21_HR12",2023,"HR21_12_03","VICR","B. mixtus","worker","2","49.1590772","-122.7236265",1219
"5321","HR",21,"HR12","21_HR12",2023,"HR21_12_05","VICR","B. mixtus","worker","0","49.1590772","-122.7236265",1403
"5322","HR",21,"HR12","21_HR12",2023,"HR21_12_07","VICR","B. mixtus","worker","0","49.1590772","-122.7236265",1489
"5323","HR",21,"HR16","21_HR16",2023,"HR21_16_01","CHAN","B. mixtus","worker","0","49.159073","-122.7088316",1397
"5324","HR",21,"HR16","21_HR16",2023,"HR21_16_02","CHAN","B. mixtus","worker","0","49.159073","-122.7088316",1274
"5325","HR",21,"HR16","21_HR16",2023,"HR21_16_03","CHAN","B. mixtus","worker","0","49.159073","-122.7088316",1491
"5326","HR",21,"HR16","21_HR16",2023,"HR21_16_04","CHAN","B. mixtus","worker","0","49.159073","-122.7088316",1755
"5327","HR",21,"HR16","21_HR16",2023,"HR21_16_05","CHAN","B. mixtus","worker","0","49.159073","-122.7088316",1406
"5328","HR",21,"HR16","21_HR16",2023,"HR21_16_06","CHAN","B. mixtus","worker","0","49.159073","-122.7088316",1223
"5329","HR",21,"HR19A","21_HR19A",2023,"HR21_19A_02","VIVI","B. mixtus","worker","0","49.1578943","-122.7080699",1415
"5330","HR",21,"HR27","21_HR27",2023,"HR21_27_01","SYAL","B. mixtus","worker","2","49.1555078","-122.7125975",1405
"5331","HR",21,"HR27","21_HR27",2023,"HR21_27_02","SYAL","B. mixtus","worker","0","49.1555078","-122.7125975",1482
"5332","HR",22,"HR07","22_HR07",2023,"HR22_07_01","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1480
"5333","HR",22,"HR07","22_HR07",2023,"HR22_07_04","SYAL","B. mixtus","worker","0","49.1534587","-122.7244539",1476
